tournament,match_date,series,best_of,winner,loser,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,winner_mw,loser_mw,winner_gw,loser_gw
Wimbledon,2013-06-25,Grand Slam,5,Ferrer D.,Alund M.,6,1,4,6,7,5,6,2,0,0,3,1,23,14
Wimbledon,2013-06-25,Grand Slam,5,Berdych T.,Klizan M.,6,3,6,4,6,4,0,0,0,0,3,1,18,11
Wimbledon,2013-06-25,Grand Slam,5,Brands D.,Gimeno-Traver D.,7,6,6,7,6,7,6,1,6,4,3,2,31,25
Wimbledon,2013-06-25,Grand Slam,5,Mathieu P.H.,Berankis R.,7,6,7,5,6,7,6,4,0,0,3,1,26,22
Wimbledon,2013-06-25,Grand Slam,5,Reynolds B.,Johnson S.,1,6,7,6,6,3,6,7,6,4,3,2,26,26
Wimbledon,2013-06-25,Grand Slam,5,Lopez F.,Simon G.,6,2,6,4,7,6,0,0,0,0,3,1,19,12
Wimbledon,2013-06-25,Grand Slam,5,Zemlja G.,Russell M.,6,7,6,4,6,4,6,1,0,0,3,1,24,16
Wimbledon,2013-06-26,Grand Slam,5,Kubot L.,Darcis S.,0,0,0,0,0,0,0,0,0,0,3,1,0,0
Wimbledon,2013-06-26,Grand Slam,5,Brown D.,Hewitt L.,6,4,6,4,6,7,6,2,0,0,3,1,24,17
Wimbledon,2013-06-26,Grand Slam,5,Mannarino A.,Isner J.,1,1,0,0,0,0,0,0,0,0,3,1,1,1
Wimbledon,2013-06-26,Grand Slam,5,Troicki V.,Kuznetsov An.,6,4,6,3,6,4,0,0,0,0,3,1,18,11
Wimbledon,2013-06-26,Grand Slam,5,Janowicz J.,Stepanek R.,6,2,5,3,0,0,0,0,0,0,3,1,11,5
Wimbledon,2013-06-26,Grand Slam,5,Almagro N.,Rufin G.,7,5,6,7,6,3,6,4,0,0,3,1,25,19
Wimbledon,2013-06-26,Grand Slam,5,Youzhny M.,Pospisil V.,6,2,6,7,7,6,3,6,6,4,3,2,28,25
Wimbledon,2013-06-26,Grand Slam,5,Verdasco F.,Benneteau J.,7,6,7,6,6,4,0,0,0,0,3,1,20,16
Wimbledon,2013-06-26,Grand Slam,5,Paire B.,Robert S.,6,4,7,5,6,4,0,0,0,0,3,1,19,13
Wimbledon,2013-06-26,Grand Slam,5,Gulbis E.,Tsonga J.W.,3,6,6,3,6,3,0,0,0,0,3,1,15,12
Wimbledon,2013-06-26,Grand Slam,5,Melzer J.,Reister J.,3,6,7,6,7,6,6,2,0,0,3,1,23,20
Wimbledon,2013-06-26,Grand Slam,5,Robredo T.,Mahut N.,7,6,6,1,7,6,0,0,0,0,3,1,20,13
Wimbledon,2013-06-26,Grand Slam,5,Murray A.,Lu Y.H.,6,3,6,3,7,5,0,0,0,0,3,1,19,11
Wimbledon,2013-06-26,Grand Slam,5,Monaco J.,Ram R.,5,7,6,2,6,4,6,2,0,0,3,1,23,15
Wimbledon,2013-06-26,Grand Slam,5,Stakhovsky S.,Federer R.,6,7,7,6,7,5,7,6,0,0,3,1,27,24
Wimbledon,2013-06-26,Grand Slam,5,De Schepper K.,Cilic M.,0,0,0,0,0,0,0,0,0,0,3,1,0,0
Wimbledon,2013-06-27,Grand Slam,5,Seppi A.,Llodra M.,7,5,0,0,0,0,0,0,0,0,3,1,7,5
Wimbledon,2013-06-27,Grand Slam,5,Anderson K.,Przysiezny M.,6,4,7,6,6,4,0,0,0,0,3,1,19,14
Wimbledon,2013-06-27,Grand Slam,5,Tomic B.,Blake J.,6,3,6,4,7,5,0,0,0,0,3,1,19,12
Wimbledon,2013-06-27,Grand Slam,5,Berdych T.,Brands D.,7,6,6,4,6,2,0,0,0,0,3,1,19,12
Wimbledon,2013-06-27,Grand Slam,5,Del Potro J.M.,Levine J.,6,2,7,6,6,3,0,0,0,0,3,1,19,11
Wimbledon,2013-06-27,Grand Slam,5,Nishikori K.,Mayer L.,7,6,6,4,6,2,0,0,0,0,3,1,19,12
Wimbledon,2013-06-27,Grand Slam,5,Gasquet R.,Soeda G.,6,0,6,3,6,7,6,3,0,0,3,1,24,13
Wimbledon,2013-06-27,Grand Slam,5,Sijsling I.,Raonic M.,7,5,6,4,7,6,0,0,0,0,3,1,20,15
Wimbledon,2013-06-27,Grand Slam,5,Dodig I.,Kudla D.,6,1,7,6,7,5,0,0,0,0,3,1,20,12
Wimbledon,2013-06-27,Grand Slam,5,Lopez F.,Mathieu P.H.,6,3,5,1,0,0,0,0,0,0,3,1,11,4
Wimbledon,2013-06-27,Grand Slam,5,Djokovic N.,Reynolds B.,7,6,6,3,6,1,0,0,0,0,3,1,19,10
Wimbledon,2013-06-28,Grand Slam,5,Zemlja G.,Dimitrov G.,3,6,7,6,3,6,6,4,11,9,3,2,30,31
Wimbledon,2013-06-28,Grand Slam,5,Chardy J.,Struff J.L.,6,2,5,7,7,6,7,6,0,0,3,1,25,21
Wimbledon,2013-06-28,Grand Slam,5,Ferrer D.,Bautista R.,6,3,3,6,7,6,7,5,0,0,3,1,23,20
Wimbledon,2013-06-28,Grand Slam,5,Dolgopolov O.,Giraldo S.,6,4,7,5,6,3,0,0,0,0,3,1,19,12
Wimbledon,2013-06-28,Grand Slam,5,Haas T.,Wang J.,6,3,6,2,7,5,0,0,0,0,3,1,19,10
Wimbledon,2013-06-28,Grand Slam,5,Melzer J.,Stakhovsky S.,6,2,2,6,7,5,6,3,0,0,3,1,21,16
Wimbledon,2013-06-28,Grand Slam,5,Janowicz J.,Almagro N.,7,6,6,3,6,4,0,0,0,0,3,1,19,13
Wimbledon,2013-06-28,Grand Slam,5,Mannarino A.,Brown D.,6,4,6,2,7,5,0,0,0,0,3,1,19,11
Wimbledon,2013-06-28,Grand Slam,5,Murray A.,Robredo T.,6,2,6,4,7,5,0,0,0,0,3,1,19,11
Wimbledon,2013-06-29,Grand Slam,5,Kubot L.,Paire B.,6,1,6,3,6,4,0,0,0,0,3,1,18,8
Wimbledon,2013-06-29,Grand Slam,5,De Schepper K.,Monaco J.,6,4,7,6,6,4,0,0,0,0,3,1,19,14
Wimbledon,2013-06-29,Grand Slam,5,Seppi A.,Nishikori K.,3,6,6,2,6,7,6,1,6,4,3,2,27,20
Wimbledon,2013-06-29,Grand Slam,5,Youzhny M.,Troicki V.,6,3,6,4,7,5,0,0,0,0,3,1,19,12
Wimbledon,2013-06-29,Grand Slam,5,Verdasco F.,Gulbis E.,6,2,6,4,6,4,0,0,0,0,3,1,18,10
Wimbledon,2013-06-29,Grand Slam,5,Tomic B.,Gasquet R.,7,6,5,7,7,5,7,6,0,0,3,1,26,24
Wimbledon,2013-06-29,Grand Slam,5,Berdych T.,Anderson K.,3,6,6,3,6,4,7,5,0,0,3,1,22,18
Wimbledon,2013-06-29,Grand Slam,5,Dodig I.,Sijsling I.,6,0,6,1,1,0,0,0,0,0,3,1,13,1
Wimbledon,2013-06-29,Grand Slam,5,Del Potro J.M.,Zemlja G.,7,5,7,6,6,0,0,0,0,0,3,1,20,11
Wimbledon,2013-06-29,Grand Slam,5,Haas T.,Lopez F.,4,6,6,2,7,5,6,4,0,0,3,1,23,17
Wimbledon,2013-06-29,Grand Slam,5,Ferrer D.,Dolgopolov O.,6,7,7,6,2,6,6,1,6,2,3,2,27,22
Wimbledon,2013-06-29,Grand Slam,3,Djokovic N.,Chardy J.,6,3,6,2,6,2,0,0,0,0,2,1,18,7
Wimbledon,2013-07-01,Grand Slam,5,Janowicz J.,Melzer J.,3,6,7,6,6,4,4,6,6,4,3,2,26,26
Wimbledon,2013-07-01,Grand Slam,5,Kubot L.,Mannarino A.,4,6,6,3,3,6,6,3,6,4,3,2,25,22
Wimbledon,2013-07-01,Grand Slam,5,Ferrer D.,Dodig I.,6,7,7,6,6,1,6,1,0,0,3,1,25,15
Wimbledon,2013-07-01,Grand Slam,5,Verdasco F.,De Schepper K.,6,4,6,4,6,4,0,0,0,0,3,1,18,12
Wimbledon,2013-07-01,Grand Slam,5,Del Potro J.M.,Seppi A.,6,4,7,6,6,3,0,0,0,0,3,1,19,13
Wimbledon,2013-07-01,Grand Slam,5,Murray A.,Youzhny M.,6,4,7,6,6,1,0,0,0,0,3,1,19,11
Wimbledon,2013-07-01,Grand Slam,5,Berdych T.,Tomic B.,7,6,6,7,6,4,6,4,0,0,3,1,25,21
Wimbledon,2013-07-01,Grand Slam,5,Djokovic N.,Haas T.,6,1,6,4,7,6,0,0,0,0,3,1,19,11
Wimbledon,2013-07-03,Grand Slam,5,Djokovic N.,Berdych T.,7,6,6,4,6,3,0,0,0,0,3,1,19,13
Wimbledon,2013-07-03,Grand Slam,5,Del Potro J.M.,Ferrer D.,6,2,6,4,7,6,0,0,0,0,3,1,19,12
Wimbledon,2013-07-03,Grand Slam,5,Murray A.,Verdasco F.,4,6,3,6,6,1,6,4,7,5,3,2,26,22
Wimbledon,2013-07-03,Grand Slam,5,Janowicz J.,Kubot L.,7,5,6,4,6,4,0,0,0,0,3,1,19,13
Wimbledon,2013-07-05,Grand Slam,5,Djokovic N.,Del Potro J.M.,7,5,4,6,7,6,6,7,6,3,3,2,30,27
Wimbledon,2013-07-05,Grand Slam,5,Murray A.,Janowicz J.,6,7,6,4,6,4,6,3,0,0,3,1,24,18
Wimbledon,2013-07-07,Grand Slam,5,Murray A.,Djokovic N.,6,4,7,5,6,4,0,0,0,0,3,1,19,13
SkiStar Swedish Open,2013-07-08,ATP250,3,Dimitrov G.,Ymer E.,5,7,6,2,6,4,0,0,0,0,2,1,17,13
SkiStar Swedish Open,2013-07-08,ATP250,3,Alund M.,Eriksson M.,7,5,6,7,7,6,0,0,0,0,2,1,20,18
SkiStar Swedish Open,2013-07-08,ATP250,3,Berlocq C.,Zeballos H.,6,4,6,3,0,0,0,0,0,0,2,0,12,7
SkiStar Swedish Open,2013-07-09,ATP250,3,Garcia-Lopez G.,Hajek J.,7,6,6,1,0,0,0,0,0,0,2,0,13,7
SkiStar Swedish Open,2013-07-09,ATP250,3,Struff J.L.,Stakhovsky S.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
SkiStar Swedish Open,2013-07-09,ATP250,3,Volandri F.,Zopp J.,6,1,6,2,0,0,0,0,0,0,2,0,12,3
SkiStar Swedish Open,2013-07-09,ATP250,3,Kavcic B.,Copil M.,6,4,6,1,0,0,0,0,0,0,2,0,12,5
SkiStar Swedish Open,2013-07-09,ATP250,3,Ramos A.,Reister J.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
SkiStar Swedish Open,2013-07-09,ATP250,3,Troicki V.,Souza J.,6,4,6,2,0,0,0,0,0,0,2,0,12,6
SkiStar Swedish Open,2013-07-09,ATP250,3,Laaksonen H.,Veic A.,5,7,6,1,6,1,0,0,0,0,2,1,17,9
SkiStar Swedish Open,2013-07-09,ATP250,3,De Bakker T.,Schwartzman D.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
SkiStar Swedish Open,2013-07-09,ATP250,3,Verdasco F.,Vinciguerra A.,6,4,7,6,0,0,0,0,0,0,2,0,13,10
SkiStar Swedish Open,2013-07-10,ATP250,3,Berlocq C.,Kavcic B.,7,5,6,3,0,0,0,0,0,0,2,0,13,8
SkiStar Swedish Open,2013-07-10,ATP250,3,Dimitrov G.,Volandri F.,2,6,6,1,6,4,0,0,0,0,2,1,14,11
SkiStar Swedish Open,2013-07-10,ATP250,3,Ramos A.,Robredo T.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
SkiStar Swedish Open,2013-07-10,ATP250,3,Monaco J.,Laaksonen H.,6,4,6,2,0,0,0,0,0,0,2,0,12,6
SkiStar Swedish Open,2013-07-11,ATP250,3,Verdasco F.,Struff J.L.,6,1,7,5,0,0,0,0,0,0,2,0,13,6
SkiStar Swedish Open,2013-07-11,ATP250,3,Berdych T.,Alund M.,6,3,6,0,0,0,0,0,0,0,2,0,12,3
SkiStar Swedish Open,2013-07-11,ATP250,3,Almagro N.,Garcia-Lopez G.,3,6,6,1,6,1,0,0,0,0,2,1,15,8
SkiStar Swedish Open,2013-07-11,ATP250,3,De Bakker T.,Troicki V.,6,4,4,6,7,6,0,0,0,0,2,1,17,16
SkiStar Swedish Open,2013-07-12,ATP250,3,Dimitrov G.,Monaco J.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
SkiStar Swedish Open,2013-07-12,ATP250,3,Verdasco F.,Almagro N.,6,4,4,6,7,5,0,0,0,0,2,1,17,15
SkiStar Swedish Open,2013-07-12,ATP250,3,Berlocq C.,Ramos A.,6,3,3,6,6,0,0,0,0,0,2,1,15,9
SkiStar Swedish Open,2013-07-12,ATP250,3,De Bakker T.,Berdych T.,7,5,7,5,0,0,0,0,0,0,2,0,14,10
SkiStar Swedish Open,2013-07-13,ATP250,3,Verdasco F.,Dimitrov G.,7,6,5,7,7,5,0,0,0,0,2,1,19,18
SkiStar Swedish Open,2013-07-13,ATP250,3,Berlocq C.,De Bakker T.,7,5,6,3,0,0,0,0,0,0,2,0,13,8
SkiStar Swedish Open,2013-07-14,ATP250,3,Berlocq C.,Verdasco F.,7,5,6,1,0,0,0,0,0,0,2,0,13,6
Hall of Fame Championships,2013-07-08,ATP250,3,Przysiezny M.,Kozlov S.,6,3,6,7,6,4,0,0,0,0,2,1,18,14
Hall of Fame Championships,2013-07-08,ATP250,3,Isner J.,Harrison R.,7,6,6,2,0,0,0,0,0,0,2,0,13,8
Hall of Fame Championships,2013-07-08,ATP250,3,Mannarino A.,Blake J.,6,4,5,7,6,1,0,0,0,0,2,1,17,12
Hall of Fame Championships,2013-07-08,ATP250,3,Sugita Y.,Levine J.,7,5,7,5,0,0,0,0,0,0,2,0,14,10
Hall of Fame Championships,2013-07-09,ATP250,3,Pospisil V.,Kudla D.,1,6,6,3,6,3,0,0,0,0,2,1,13,12
Hall of Fame Championships,2013-07-09,ATP250,3,Sock J.,Matosevic M.,6,2,0,0,0,0,0,0,0,0,2,0,6,2
Hall of Fame Championships,2013-07-09,ATP250,3,Sijsling I.,Viola M.,6,4,6,1,0,0,0,0,0,0,2,0,12,5
Hall of Fame Championships,2013-07-09,ATP250,3,Amritraj P.,Cipolla F.,6,2,6,3,0,0,0,0,0,0,2,0,12,5
Hall of Fame Championships,2013-07-09,ATP250,3,Smyczek T.,Querrey S.,6,4,7,6,0,0,0,0,0,0,2,0,13,10
Hall of Fame Championships,2013-07-09,ATP250,3,Karlovic I.,Roger-Vasselin E.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
Hall of Fame Championships,2013-07-09,ATP250,3,Hernych J.,Pavic A.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
Hall of Fame Championships,2013-07-09,ATP250,3,Hewitt L.,Ebden M.,6,4,6,1,0,0,0,0,0,0,2,0,12,5
Hall of Fame Championships,2013-07-09,ATP250,3,Ram R.,Bossel A.,6,2,6,2,0,0,0,0,0,0,2,0,12,4
Hall of Fame Championships,2013-07-09,ATP250,3,Russell M.,Marchenko I.,6,1,4,6,6,4,0,0,0,0,2,1,16,11
Hall of Fame Championships,2013-07-09,ATP250,3,Kuznetsov Al.,De Schepper K.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Hall of Fame Championships,2013-07-09,ATP250,3,Mahut N.,Williams R.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Hall of Fame Championships,2013-07-10,ATP250,3,Sijsling I.,Sugita Y.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Hall of Fame Championships,2013-07-10,ATP250,3,Karlovic I.,Pospisil V.,6,4,1,6,6,3,0,0,0,0,2,1,13,13
Hall of Fame Championships,2013-07-10,ATP250,3,Hernych J.,Sock J.,6,3,4,6,6,4,0,0,0,0,2,1,16,13
Hall of Fame Championships,2013-07-10,ATP250,3,Russell M.,Kuznetsov Al.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Hall of Fame Championships,2013-07-10,ATP250,3,Przysiezny M.,Ram R.,2,6,7,5,6,3,0,0,0,0,2,1,15,14
Hall of Fame Championships,2013-07-10,ATP250,3,Hewitt L.,Amritraj P.,6,2,6,1,0,0,0,0,0,0,2,0,12,3
Hall of Fame Championships,2013-07-10,ATP250,3,Isner J.,Mannarino A.,6,0,7,6,0,0,0,0,0,0,2,0,13,6
Hall of Fame Championships,2013-07-10,ATP250,3,Mahut N.,Smyczek T.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Hall of Fame Championships,2013-07-11,ATP250,3,Russell M.,Sijsling I.,7,6,6,7,7,6,0,0,0,0,2,1,20,19
Hall of Fame Championships,2013-07-11,ATP250,3,Mahut N.,Przysiezny M.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
Hall of Fame Championships,2013-07-12,ATP250,3,Isner J.,Karlovic I.,7,6,7,6,0,0,0,0,0,0,2,0,14,12
Hall of Fame Championships,2013-07-12,ATP250,3,Hewitt L.,Hernych J.,6,7,6,4,6,2,0,0,0,0,2,1,18,13
Hall of Fame Championships,2013-07-14,ATP250,3,Hewitt L.,Isner J.,5,7,6,2,6,4,0,0,0,0,2,1,17,13
Hall of Fame Championships,2013-07-14,ATP250,3,Mahut N.,Russell M.,6,2,6,2,0,0,0,0,0,0,2,0,12,4
Hall of Fame Championships,2013-07-14,ATP250,3,Mahut N.,Hewitt L.,5,7,7,5,6,3,0,0,0,0,2,1,18,15
Mercedes Cup,2013-07-08,ATP250,3,Berrer M.,Gimeno-Traver D.,6,4,3,6,6,1,0,0,0,0,2,1,15,11
Mercedes Cup,2013-07-08,ATP250,3,Bautista R.,Kamke T.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Mercedes Cup,2013-07-08,ATP250,3,Klizan M.,Montanes A.,6,2,6,3,0,0,0,0,0,0,2,0,12,5
Mercedes Cup,2013-07-09,ATP250,3,Davydenko N.,Munoz-De La Nava D.,6,7,6,3,6,4,0,0,0,0,2,1,18,14
Mercedes Cup,2013-07-09,ATP250,3,Hanescu V.,Tursunov D.,3,6,6,3,7,6,0,0,0,0,2,1,16,15
Mercedes Cup,2013-07-09,ATP250,3,Bellucci T.,Rosol L.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
Mercedes Cup,2013-07-09,ATP250,3,Monfils G.,Mathieu P.H.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
Mercedes Cup,2013-07-09,ATP250,3,Mayer L.,Andujar P.,3,6,7,6,7,6,0,0,0,0,2,1,17,18
Mercedes Cup,2013-07-09,ATP250,3,Mayer F.,Beck A.,6,4,3,6,6,1,0,0,0,0,2,1,15,11
Mercedes Cup,2013-07-09,ATP250,3,Langer N.,Kern R.,3,6,6,4,6,3,0,0,0,0,2,1,15,13
Mercedes Cup,2013-07-09,ATP250,3,Fognini F.,Ward A.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Mercedes Cup,2013-07-09,ATP250,3,Gulbis E.,Granollers M.,4,6,6,1,6,1,0,0,0,0,2,1,16,8
Mercedes Cup,2013-07-10,ATP250,3,Bautista R.,Klizan M.,6,7,6,1,6,4,0,0,0,0,2,1,18,12
Mercedes Cup,2013-07-10,ATP250,3,Berrer M.,Chardy J.,6,2,6,7,6,3,0,0,0,0,2,1,18,12
Mercedes Cup,2013-07-10,ATP250,3,Kohlschreiber P.,Langer N.,7,5,6,2,0,0,0,0,0,0,2,0,13,7
Mercedes Cup,2013-07-10,ATP250,3,Monfils G.,Mayer F.,6,3,6,0,0,0,0,0,0,0,2,0,12,3
Mercedes Cup,2013-07-11,ATP250,3,Hanescu V.,Bellucci T.,6,1,6,4,0,0,0,0,0,0,2,0,12,5
Mercedes Cup,2013-07-11,ATP250,3,Paire B.,Davydenko N.,6,3,6,1,0,0,0,0,0,0,2,0,12,4
Mercedes Cup,2013-07-11,ATP250,3,Haas T.,Gulbis E.,6,0,3,6,6,4,0,0,0,0,2,1,15,10
Mercedes Cup,2013-07-11,ATP250,3,Fognini F.,Mayer L.,6,1,6,3,0,0,0,0,0,0,2,0,12,4
Mercedes Cup,2013-07-12,ATP250,3,Bautista R.,Berrer M.,6,2,0,1,0,0,0,0,0,0,2,0,6,3
Mercedes Cup,2013-07-12,ATP250,3,Hanescu V.,Paire B.,7,5,6,2,0,0,0,0,0,0,2,0,13,7
Mercedes Cup,2013-07-12,ATP250,3,Fognini F.,Haas T.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Mercedes Cup,2013-07-12,ATP250,3,Kohlschreiber P.,Monfils G.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
Mercedes Cup,2013-07-13,ATP250,3,Fognini F.,Bautista R.,6,1,6,3,0,0,0,0,0,0,2,0,12,4
Mercedes Cup,2013-07-13,ATP250,3,Kohlschreiber P.,Hanescu V.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Mercedes Cup,2013-07-14,ATP250,3,Fognini F.,Kohlschreiber P.,5,7,6,4,6,4,0,0,0,0,2,1,17,15
Claro Open Colombia,2013-07-15,ATP250,3,Ebden M.,Wang J.,6,1,2,6,6,1,0,0,0,0,2,1,14,8
Claro Open Colombia,2013-07-15,ATP250,3,Viola M.,Marchenko I.,6,3,2,6,6,0,0,0,0,0,2,1,14,9
Claro Open Colombia,2013-07-15,ATP250,3,Mannarino A.,Gonzalez A.,6,4,0,6,6,4,0,0,0,0,2,1,12,14
Claro Open Colombia,2013-07-16,ATP250,3,Giraldo S.,Salamanca C.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Claro Open Colombia,2013-07-16,ATP250,3,Estrella Burgos V.,Arguello F.,7,5,6,3,0,0,0,0,0,0,2,0,13,8
Claro Open Colombia,2013-07-16,ATP250,3,Bemelmans R.,Barrientos N.,7,5,6,3,0,0,0,0,0,0,2,0,13,8
Claro Open Colombia,2013-07-16,ATP250,3,Guccione C.,Korolev E.,6,1,1,0,0,0,0,0,0,0,2,0,7,1
Claro Open Colombia,2013-07-16,ATP250,3,Karlovic I.,Londero J.I.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
Claro Open Colombia,2013-07-16,ATP250,3,Gomez E.,Struvay E.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
Claro Open Colombia,2013-07-16,ATP250,3,Falla A.,Malisse X.,6,1,3,6,6,1,0,0,0,0,2,1,15,8
Claro Open Colombia,2013-07-16,ATP250,3,Pospisil V.,Przysiezny M.,6,3,3,6,6,1,0,0,0,0,2,1,15,10
Claro Open Colombia,2013-07-17,ATP250,3,Duckworth J.,Bedene A.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Claro Open Colombia,2013-07-17,ATP250,3,Karlovic I.,Sijsling I.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Claro Open Colombia,2013-07-17,ATP250,3,Giraldo S.,Guccione C.,3,6,6,3,6,4,0,0,0,0,2,1,15,13
Claro Open Colombia,2013-07-17,ATP250,3,Anderson K.,Gomez E.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Claro Open Colombia,2013-07-18,ATP250,3,Mannarino A.,Estrella Burgos V.,6,1,6,2,0,0,0,0,0,0,2,0,12,3
Claro Open Colombia,2013-07-18,ATP250,3,Viola M.,Roger-Vasselin E.,6,3,7,5,0,0,0,0,0,0,2,0,13,8
Claro Open Colombia,2013-07-18,ATP250,3,Pospisil V.,Duckworth J.,7,5,3,6,7,5,0,0,0,0,2,1,17,16
Claro Open Colombia,2013-07-18,ATP250,3,Tipsarevic J.,Bemelmans R.,6,4,7,5,0,0,0,0,0,0,2,0,13,9
Claro Open Colombia,2013-07-19,ATP250,3,Falla A.,Ebden M.,7,6,6,1,0,0,0,0,0,0,2,0,13,7
Claro Open Colombia,2013-07-19,ATP250,3,Karlovic I.,Mannarino A.,7,6,7,6,0,0,0,0,0,0,2,0,14,12
Claro Open Colombia,2013-07-19,ATP250,3,Anderson K.,Giraldo S.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Claro Open Colombia,2013-07-19,ATP250,3,Pospisil V.,Viola M.,3,6,6,3,6,2,0,0,0,0,2,1,15,11
Claro Open Colombia,2013-07-20,ATP250,3,Falla A.,Tipsarevic J.,3,6,6,2,6,3,0,0,0,0,2,1,15,11
Claro Open Colombia,2013-07-20,ATP250,3,Karlovic I.,Anderson K.,6,4,6,7,6,3,0,0,0,0,2,1,18,14
Claro Open Colombia,2013-07-20,ATP250,3,Falla A.,Pospisil V.,6,7,6,3,6,4,0,0,0,0,2,1,18,14
Claro Open Colombia,2013-07-21,ATP250,3,Karlovic I.,Falla A.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
German Open Tennis Championships,2013-07-15,ATP500,3,Montanes A.,Mathieu P.H.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
German Open Tennis Championships,2013-07-15,ATP500,3,Hajek J.,Kubot L.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
German Open Tennis Championships,2013-07-15,ATP500,3,Brands D.,Lorenzi P.,7,5,6,3,0,0,0,0,0,0,2,0,13,8
German Open Tennis Championships,2013-07-15,ATP500,3,Tursunov D.,Andujar P.,6,7,7,6,6,2,0,0,0,0,2,1,19,15
German Open Tennis Championships,2013-07-15,ATP500,3,Bautista R.,Zverev A.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
German Open Tennis Championships,2013-07-15,ATP500,3,Kamke T.,Rosol L.,6,3,6,0,0,0,0,0,0,0,2,0,12,3
German Open Tennis Championships,2013-07-15,ATP500,3,Mayer F.,Davydenko N.,6,1,6,3,0,0,0,0,0,0,2,0,12,4
German Open Tennis Championships,2013-07-16,ATP500,3,Delbonis F.,Reister J.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
German Open Tennis Championships,2013-07-16,ATP500,3,Garcia-Lopez G.,Gimeno-Traver D.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
German Open Tennis Championships,2013-07-16,ATP500,3,Haase R.,Schwartzman D.,7,6,4,6,7,5,0,0,0,0,2,1,18,17
German Open Tennis Championships,2013-07-16,ATP500,3,Kavcic B.,Hanescu V.,4,6,6,4,6,1,0,0,0,0,2,1,16,11
German Open Tennis Championships,2013-07-16,ATP500,3,Granollers M.,Bellucci T.,6,3,5,7,6,3,0,0,0,0,2,1,17,13
German Open Tennis Championships,2013-07-16,ATP500,3,Struff J.L.,Mayer L.,3,6,6,4,6,4,0,0,0,0,2,1,15,14
German Open Tennis Championships,2013-07-16,ATP500,3,Ramos A.,Zeballos H.,7,6,7,6,0,0,0,0,0,0,2,0,14,12
German Open Tennis Championships,2013-07-16,ATP500,3,Berlocq C.,Bachinger M.,6,7,6,1,6,2,0,0,0,0,2,1,18,10
German Open Tennis Championships,2013-07-16,ATP500,3,Monfils G.,Golubev A.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
German Open Tennis Championships,2013-07-16,ATP500,3,Paire B.,Montanes A.,6,1,6,4,0,0,0,0,0,0,2,0,12,5
German Open Tennis Championships,2013-07-16,ATP500,3,Almagro N.,Kamke T.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
German Open Tennis Championships,2013-07-16,ATP500,3,Tursunov D.,Chardy J.,6,4,7,6,0,0,0,0,0,0,2,0,13,10
German Open Tennis Championships,2013-07-16,ATP500,3,Mayer F.,Dolgopolov O.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
German Open Tennis Championships,2013-07-17,ATP500,3,Delbonis F.,Robredo T.,6,1,4,6,6,4,0,0,0,0,2,1,16,11
German Open Tennis Championships,2013-07-17,ATP500,3,Granollers M.,Seppi A.,6,2,1,6,6,1,0,0,0,0,2,1,13,9
German Open Tennis Championships,2013-07-17,ATP500,3,Monaco J.,Monfils G.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
German Open Tennis Championships,2013-07-17,ATP500,3,Lopez F.,Struff J.L.,7,5,6,3,0,0,0,0,0,0,2,0,13,8
