season,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2010,255.0,Jerry Stackhouse,35.0,MIL,SG,42.0,0.0,855.0,129.0,316.0,0.408,45.0,130.0,0.346,84.0,186.0,0.452,0.479,55.0,69.0,0.797,19.0,81.0,100.0,70.0,21.0,9.0,66.0,56.0,358.0,0.0,
2010,256.0,Luther Head,27.0,IND,SG,47.0,10.0,813.0,136.0,311.0,0.437,37.0,105.0,0.352,99.0,206.0,0.481,0.497,48.0,58.0,0.828,6.0,74.0,80.0,72.0,18.0,9.0,54.0,53.0,357.0,0.0,
2010,257.0,Daniel Gibson,23.0,CLE,PG,56.0,10.0,1068.0,125.0,268.0,0.466,71.0,149.0,0.477,54.0,119.0,0.454,0.599,34.0,49.0,0.694,13.0,60.0,73.0,70.0,25.0,7.0,36.0,79.0,355.0,0.0,
2010,258.0,Jarvis Hayes,28.0,NJN,SF,45.0,19.0,1033.0,138.0,328.0,0.421,60.0,179.0,0.335,78.0,149.0,0.523,0.512,14.0,18.0,0.778,9.0,99.0,108.0,40.0,29.0,9.0,28.0,91.0,350.0,0.0,
2010,259.0,Austin Daye,21.0,DET,SF,69.0,4.0,915.0,137.0,295.0,0.464,29.0,95.0,0.305,108.0,200.0,0.54,0.514,46.0,56.0,0.821,34.0,140.0,174.0,34.0,25.0,26.0,48.0,114.0,349.0,0.0,
2010,260.0,Keith Bogans,29.0,SAS,SF,79.0,50.0,1559.0,120.0,298.0,0.403,70.0,196.0,0.357,50.0,102.0,0.49,0.52,37.0,50.0,0.74,25.0,151.0,176.0,95.0,45.0,12.0,53.0,156.0,347.0,0.0,
2010,261.0,Jannero Pargo,30.0,CHI,PG,63.0,5.0,829.0,132.0,381.0,0.346,38.0,138.0,0.275,94.0,243.0,0.387,0.396,42.0,45.0,0.933,9.0,69.0,78.0,89.0,29.0,2.0,50.0,68.0,344.0,0.0,
2010,262.0,Glen Davis,24.0,BOS,PF,54.0,1.0,933.0,122.0,279.0,0.437,0.0,4.0,0.0,122.0,275.0,0.444,0.437,96.0,138.0,0.696,101.0,104.0,205.0,35.0,21.0,14.0,53.0,132.0,340.0,0.0,
2010,263.0,DeAndre Jordan,21.0,LAC,C,70.0,12.0,1137.0,144.0,238.0,0.605,0.0,2.0,0.0,144.0,236.0,0.61,0.605,48.0,128.0,0.375,122.0,230.0,352.0,21.0,16.0,62.0,75.0,152.0,336.0,0.0,
2010,264.0,Tyson Chandler,27.0,CHA,C,51.0,27.0,1163.0,109.0,190.0,0.574,0.0,0.0,,109.0,190.0,0.574,0.574,115.0,157.0,0.732,114.0,206.0,320.0,16.0,17.0,55.0,91.0,138.0,333.0,0.0,
2010,265.0,Zaza Pachulia,25.0,ATL,C,78.0,1.0,1089.0,120.0,246.0,0.488,0.0,4.0,0.0,120.0,242.0,0.496,0.488,93.0,143.0,0.65,117.0,176.0,293.0,42.0,37.0,31.0,58.0,186.0,333.0,0.0,
2010,266.0,Tony Allen,28.0,BOS,SG,54.0,8.0,889.0,129.0,253.0,0.51,0.0,5.0,0.0,129.0,248.0,0.52,0.51,72.0,119.0,0.605,52.0,93.0,145.0,72.0,59.0,19.0,66.0,109.0,330.0,0.0,
2010,267.0,Henry Walker,22.0,2TM,SF,35.0,13.0,768.0,120.0,232.0,0.517,50.0,116.0,0.431,70.0,116.0,0.603,0.625,39.0,49.0,0.796,15.0,73.0,88.0,40.0,23.0,3.0,28.0,83.0,329.0,0.0,
2010,267.0,Henry Walker,22.0,BOS,SF,8.0,0.0,29.0,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.5,2.0,2.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,
2010,267.0,Henry Walker,22.0,NYK,SG,27.0,13.0,739.0,117.0,226.0,0.518,50.0,116.0,0.431,67.0,110.0,0.609,0.628,37.0,47.0,0.787,15.0,68.0,83.0,37.0,23.0,3.0,26.0,79.0,321.0,0.0,
2010,268.0,Erick Dampier,34.0,DAL,C,55.0,47.0,1280.0,133.0,213.0,0.624,1.0,3.0,0.333,132.0,210.0,0.629,0.627,61.0,101.0,0.604,128.0,272.0,400.0,31.0,15.0,77.0,61.0,153.0,328.0,0.0,
2010,269.0,Morris Peterson,32.0,NOH,SG,46.0,39.0,973.0,116.0,301.0,0.385,62.0,171.0,0.363,54.0,130.0,0.415,0.488,33.0,54.0,0.611,17.0,109.0,126.0,41.0,25.0,5.0,27.0,81.0,327.0,0.0,
2010,270.0,Jason Kapono,28.0,PHI,SF,57.0,12.0,976.0,126.0,301.0,0.419,63.0,171.0,0.368,63.0,130.0,0.485,0.523,9.0,15.0,0.6,14.0,52.0,66.0,39.0,21.0,6.0,34.0,80.0,324.0,0.0,
2010,271.0,Rodney Carney,25.0,PHI,SG,68.0,0.0,857.0,113.0,282.0,0.401,41.0,135.0,0.304,72.0,147.0,0.49,0.473,52.0,63.0,0.825,26.0,111.0,137.0,37.0,25.0,20.0,21.0,79.0,319.0,0.0,
2010,272.0,Travis Outlaw,25.0,2TM,SF,34.0,6.0,730.0,110.0,281.0,0.391,40.0,105.0,0.381,70.0,176.0,0.398,0.463,49.0,59.0,0.831,33.0,88.0,121.0,34.0,18.0,17.0,32.0,43.0,309.0,0.0,
2010,272.0,Travis Outlaw,25.0,POR,SF,11.0,0.0,231.0,38.0,101.0,0.376,12.0,31.0,0.387,26.0,70.0,0.371,0.436,21.0,24.0,0.875,13.0,25.0,38.0,8.0,7.0,8.0,12.0,13.0,109.0,0.0,
2010,272.0,Travis Outlaw,25.0,LAC,SF,23.0,6.0,499.0,72.0,180.0,0.4,28.0,74.0,0.378,44.0,106.0,0.415,0.478,28.0,35.0,0.8,20.0,63.0,83.0,26.0,11.0,9.0,20.0,30.0,200.0,0.0,
2010,273.0,Stephen Graham,27.0,CHA,SG,70.0,8.0,804.0,119.0,240.0,0.496,16.0,50.0,0.32,103.0,190.0,0.542,0.529,42.0,65.0,0.646,24.0,111.0,135.0,23.0,20.0,10.0,36.0,94.0,296.0,0.0,
2010,274.0,Jamario Moon,29.0,CLE,SF,61.0,2.0,1052.0,114.0,247.0,0.462,32.0,100.0,0.32,82.0,147.0,0.558,0.526,36.0,45.0,0.8,26.0,165.0,191.0,49.0,34.0,30.0,23.0,69.0,296.0,0.0,
2010,275.0,Marcin Gortat,25.0,ORL,C,81.0,0.0,1088.0,121.0,227.0,0.533,0.0,3.0,0.0,121.0,224.0,0.54,0.533,51.0,75.0,0.68,104.0,237.0,341.0,17.0,17.0,70.0,46.0,138.0,293.0,0.0,
2010,276.0,Brandon Bass,24.0,ORL,PF,50.0,3.0,648.0,119.0,233.0,0.511,0.0,0.0,,119.0,233.0,0.511,0.511,52.0,63.0,0.825,54.0,73.0,127.0,19.0,12.0,27.0,31.0,69.0,290.0,0.0,
2010,277.0,Marquis Daniels,29.0,BOS,SF,51.0,4.0,937.0,124.0,249.0,0.498,6.0,28.0,0.214,118.0,221.0,0.534,0.51,34.0,56.0,0.607,27.0,68.0,95.0,66.0,27.0,6.0,42.0,91.0,288.0,0.0,
2010,278.0,Jodie Meeks,22.0,2TM,SG,60.0,0.0,719.0,104.0,268.0,0.388,42.0,132.0,0.318,62.0,136.0,0.456,0.466,31.0,39.0,0.795,9.0,90.0,99.0,39.0,18.0,5.0,25.0,52.0,281.0,0.0,
2010,278.0,Jodie Meeks,22.0,MIL,SG,41.0,0.0,486.0,64.0,177.0,0.362,23.0,82.0,0.28,41.0,95.0,0.432,0.427,18.0,21.0,0.857,5.0,67.0,72.0,22.0,13.0,4.0,20.0,33.0,169.0,0.0,
2010,278.0,Jodie Meeks,22.0,PHI,SG,19.0,0.0,233.0,40.0,91.0,0.44,19.0,50.0,0.38,21.0,41.0,0.512,0.544,13.0,18.0,0.722,4.0,23.0,27.0,17.0,5.0,1.0,5.0,19.0,112.0,0.0,
2010,279.0,Chris Hunter,25.0,GSW,C,60.0,9.0,783.0,109.0,217.0,0.502,0.0,4.0,0.0,109.0,213.0,0.512,0.502,52.0,69.0,0.754,56.0,111.0,167.0,37.0,13.0,35.0,30.0,132.0,270.0,0.0,
2010,280.0,Marcus Williams,24.0,MEM,PG,62.0,1.0,872.0,104.0,271.0,0.384,24.0,81.0,0.296,80.0,190.0,0.421,0.428,37.0,55.0,0.673,13.0,80.0,93.0,161.0,32.0,1.0,74.0,43.0,269.0,0.0,
2010,281.0,Joey Graham,27.0,DEN,SF,63.0,18.0,759.0,105.0,202.0,0.52,2.0,13.0,0.154,103.0,189.0,0.545,0.525,54.0,73.0,0.74,39.0,84.0,123.0,22.0,23.0,7.0,43.0,104.0,266.0,0.0,
2010,282.0,Sasha Pavlović,26.0,MIN,SF,71.0,0.0,877.0,109.0,300.0,0.363,35.0,118.0,0.297,74.0,182.0,0.407,0.422,10.0,26.0,0.385,12.0,105.0,117.0,58.0,23.0,6.0,53.0,84.0,263.0,0.0,
2010,283.0,Julian Wright,22.0,NOH,SF,68.0,14.0,871.0,116.0,232.0,0.5,2.0,6.0,0.333,114.0,226.0,0.504,0.504,25.0,41.0,0.61,58.0,86.0,144.0,41.0,29.0,18.0,44.0,45.0,259.0,0.0,
2010,284.0,James Johnson,22.0,CHI,PF,65.0,11.0,757.0,95.0,210.0,0.452,15.0,46.0,0.326,80.0,164.0,0.488,0.488,51.0,70.0,0.729,34.0,94.0,128.0,48.0,21.0,43.0,62.0,126.0,256.0,0.0,
2010,285.0,Vladimir Radmanović,29.0,2TM,PF,41.0,20.0,891.0,103.0,273.0,0.377,30.0,108.0,0.278,73.0,165.0,0.442,0.432,20.0,27.0,0.741,51.0,127.0,178.0,45.0,29.0,7.0,44.0,97.0,256.0,0.0,
2010,285.0,Vladimir Radmanović,29.0,CHA,PF,8.0,0.0,133.0,14.0,42.0,0.333,7.0,22.0,0.318,7.0,20.0,0.35,0.417,4.0,6.0,0.667,8.0,21.0,29.0,7.0,3.0,1.0,5.0,18.0,39.0,0.0,
2010,285.0,Vladimir Radmanović,29.0,GSW,PF,33.0,20.0,758.0,89.0,231.0,0.385,23.0,86.0,0.267,66.0,145.0,0.455,0.435,16.0,21.0,0.762,43.0,106.0,149.0,38.0,26.0,6.0,39.0,79.0,217.0,0.0,
2010,286.0,Ronnie Price,26.0,UTA,PG,60.0,4.0,806.0,98.0,242.0,0.405,18.0,63.0,0.286,80.0,179.0,0.447,0.442,41.0,59.0,0.695,28.0,46.0,74.0,123.0,40.0,13.0,56.0,109.0,255.0,0.0,
2010,287.0,James Singleton,28.0,2TM,SF,57.0,3.0,977.0,97.0,254.0,0.382,7.0,37.0,0.189,90.0,217.0,0.415,0.396,53.0,62.0,0.855,108.0,168.0,276.0,31.0,28.0,43.0,49.0,113.0,254.0,0.0,
2010,287.0,James Singleton,28.0,DAL,SF,25.0,0.0,211.0,24.0,64.0,0.375,5.0,22.0,0.227,19.0,42.0,0.452,0.414,6.0,6.0,1.0,17.0,38.0,55.0,9.0,11.0,7.0,12.0,31.0,59.0,0.0,
2010,287.0,James Singleton,28.0,WAS,PF,32.0,3.0,766.0,73.0,190.0,0.384,2.0,15.0,0.133,71.0,175.0,0.406,0.389,47.0,56.0,0.839,91.0,130.0,221.0,22.0,17.0,36.0,37.0,82.0,195.0,0.0,
2010,288.0,Josh Boone,25.0,NJN,PF,63.0,28.0,1045.0,117.0,223.0,0.525,0.0,0.0,,117.0,223.0,0.525,0.525,19.0,58.0,0.328,124.0,191.0,315.0,29.0,30.0,48.0,37.0,111.0,253.0,0.0,
2010,289.0,Ime Udoka,32.0,SAC,SG,69.0,2.0,944.0,91.0,241.0,0.378,26.0,91.0,0.286,65.0,150.0,0.433,0.432,42.0,57.0,0.737,51.0,140.0,191.0,58.0,34.0,6.0,42.0,83.0,250.0,0.0,
2010,290.0,Shaun Livingston,24.0,2TM,PG,36.0,18.0,796.0,104.0,201.0,0.517,0.0,6.0,0.0,104.0,195.0,0.533,0.517,42.0,48.0,0.875,16.0,62.0,78.0,130.0,17.0,11.0,58.0,61.0,250.0,0.0,
2010,290.0,Shaun Livingston,24.0,OKC,PG,10.0,0.0,130.0,5.0,16.0,0.313,0.0,2.0,0.0,5.0,14.0,0.357,0.313,0.0,0.0,,4.0,16.0,20.0,14.0,5.0,2.0,8.0,9.0,10.0,0.0,
2010,290.0,Shaun Livingston,24.0,WAS,PG,26.0,18.0,666.0,99.0,185.0,0.535,0.0,4.0,0.0,99.0,181.0,0.547,0.535,42.0,48.0,0.875,12.0,46.0,58.0,116.0,12.0,9.0,50.0,52.0,240.0,0.0,
2010,291.0,Tyler Hansbrough,24.0,IND,PF,29.0,1.0,511.0,81.0,225.0,0.36,0.0,4.0,0.0,81.0,221.0,0.367,0.36,84.0,113.0,0.743,60.0,78.0,138.0,28.0,17.0,8.0,21.0,70.0,246.0,0.0,
2010,292.0,Tracy McGrady,30.0,2TM,SG,30.0,24.0,673.0,91.0,235.0,0.387,16.0,64.0,0.25,75.0,171.0,0.439,0.421,47.0,63.0,0.746,22.0,72.0,94.0,99.0,15.0,14.0,44.0,40.0,245.0,0.0,
2010,292.0,Tracy McGrady,30.0,HOU,SG,6.0,0.0,46.0,7.0,19.0,0.368,1.0,2.0,0.5,6.0,17.0,0.353,0.395,4.0,6.0,0.667,0.0,5.0,5.0,6.0,0.0,2.0,1.0,2.0,19.0,0.0,
2010,292.0,Tracy McGrady,30.0,NYK,SG,24.0,24.0,627.0,84.0,216.0,0.389,15.0,62.0,0.242,69.0,154.0,0.448,0.424,43.0,57.0,0.754,22.0,67.0,89.0,93.0,15.0,12.0,43.0,38.0,226.0,0.0,
2010,293.0,Jordan Hill,22.0,2TM,PF,47.0,0.0,624.0,99.0,201.0,0.493,0.0,2.0,0.0,99.0,199.0,0.497,0.493,46.0,68.0,0.676,76.0,99.0,175.0,20.0,14.0,21.0,30.0,92.0,244.0,0.0,
2010,293.0,Jordan Hill,22.0,NYK,PF,24.0,0.0,252.0,41.0,92.0,0.446,0.0,2.0,0.0,41.0,90.0,0.456,0.446,15.0,21.0,0.714,32.0,29.0,61.0,7.0,10.0,9.0,12.0,37.0,97.0,0.0,
2010,293.0,Jordan Hill,22.0,HOU,PF,23.0,0.0,372.0,58.0,109.0,0.532,0.0,0.0,,58.0,109.0,0.532,0.532,31.0,47.0,0.66,44.0,70.0,114.0,13.0,4.0,12.0,18.0,55.0,147.0,0.0,
2010,294.0,Dante Cunningham,22.0,POR,PF,63.0,2.0,707.0,106.0,214.0,0.495,0.0,2.0,0.0,106.0,212.0,0.5,0.495,31.0,48.0,0.646,54.0,106.0,160.0,14.0,24.0,22.0,15.0,97.0,243.0,0.0,
2010,295.0,Devean George,32.0,GSW,SF,45.0,4.0,761.0,89.0,206.0,0.432,48.0,123.0,0.39,41.0,83.0,0.494,0.549,16.0,23.0,0.696,21.0,93.0,114.0,32.0,41.0,10.0,15.0,89.0,242.0,0.0,
2010,296.0,Greg Oden,22.0,POR,C,21.0,21.0,502.0,92.0,152.0,0.605,0.0,0.0,,92.0,152.0,0.605,0.605,49.0,64.0,0.766,64.0,114.0,178.0,19.0,8.0,48.0,39.0,84.0,233.0,0.0,
2010,297.0,Trenton Hassell,30.0,NJN,SF,52.0,31.0,1106.0,90.0,219.0,0.411,0.0,5.0,0.0,90.0,214.0,0.421,0.411,52.0,69.0,0.754,56.0,96.0,152.0,50.0,17.0,9.0,47.0,91.0,232.0,0.0,
2010,298.0,Jeff Teague,21.0,ATL,PG,71.0,3.0,719.0,90.0,227.0,0.396,7.0,32.0,0.219,83.0,195.0,0.426,0.412,41.0,49.0,0.837,5.0,62.0,67.0,122.0,34.0,11.0,50.0,82.0,228.0,0.0,
2010,299.0,Jawad Williams,26.0,CLE,PG,54.0,6.0,742.0,81.0,206.0,0.393,30.0,93.0,0.323,51.0,113.0,0.451,0.466,32.0,45.0,0.711,16.0,67.0,83.0,34.0,12.0,5.0,18.0,73.0,224.0,0.0,
2010,300.0,Daequan Cook,22.0,MIA,SG,45.0,3.0,691.0,81.0,253.0,0.32,40.0,126.0,0.317,41.0,127.0,0.323,0.399,21.0,25.0,0.84,9.0,73.0,82.0,43.0,14.0,10.0,24.0,50.0,223.0,0.0,
2010,301.0,Joel Anthony,27.0,MIA,C,80.0,16.0,1322.0,76.0,159.0,0.478,0.0,0.0,,76.0,159.0,0.478,0.478,66.0,92.0,0.717,123.0,126.0,249.0,12.0,20.0,109.0,45.0,158.0,218.0,0.0,
2010,302.0,Michael Redd,30.0,MIL,SG,18.0,12.0,492.0,75.0,213.0,0.352,18.0,60.0,0.3,57.0,153.0,0.373,0.394,47.0,66.0,0.712,11.0,43.0,54.0,39.0,19.0,2.0,15.0,24.0,215.0,0.0,
2010,303.0,Darko Miličić,24.0,2TM,C,32.0,18.0,685.0,100.0,204.0,0.49,0.0,1.0,0.0,100.0,203.0,0.493,0.49,15.0,28.0,0.536,47.0,104.0,151.0,47.0,22.0,34.0,35.0,82.0,215.0,0.0,
2010,303.0,Darko Miličić,24.0,NYK,C,8.0,0.0,71.0,8.0,17.0,0.471,0.0,0.0,,8.0,17.0,0.471,0.471,0.0,0.0,,5.0,13.0,18.0,4.0,4.0,1.0,2.0,7.0,16.0,0.0,
2010,303.0,Darko Miličić,24.0,MIN,C,24.0,18.0,614.0,92.0,187.0,0.492,0.0,1.0,0.0,92.0,186.0,0.495,0.492,15.0,28.0,0.536,42.0,91.0,133.0,43.0,18.0,33.0,33.0,75.0,199.0,0.0,
2010,304.0,Bobby Brown,25.0,2TM,PG,45.0,0.0,519.0,88.0,237.0,0.371,26.0,98.0,0.265,62.0,139.0,0.446,0.426,13.0,15.0,0.867,9.0,29.0,38.0,88.0,15.0,1.0,46.0,42.0,215.0,0.0,
2010,304.0,Bobby Brown,25.0,NOH,PG,22.0,0.0,328.0,60.0,152.0,0.395,17.0,66.0,0.258,43.0,86.0,0.5,0.451,8.0,8.0,1.0,1.0,17.0,18.0,46.0,9.0,1.0,24.0,28.0,145.0,0.0,
2010,304.0,Bobby Brown,25.0,LAC,PG,23.0,0.0,191.0,28.0,85.0,0.329,9.0,32.0,0.281,19.0,53.0,0.358,0.382,5.0,7.0,0.714,8.0,12.0,20.0,42.0,6.0,0.0,22.0,14.0,70.0,0.0,
2010,305.0,Kurt Thomas,37.0,MIL,C,70.0,9.0,1049.0,99.0,208.0,0.476,0.0,0.0,,99.0,208.0,0.476,0.476,12.0,15.0,0.8,84.0,207.0,291.0,47.0,26.0,46.0,48.0,159.0,210.0,0.0,
2010,306.0,DeMarre Carroll,23.0,MEM,SF,71.0,1.0,795.0,88.0,222.0,0.396,0.0,6.0,0.0,88.0,216.0,0.407,0.396,33.0,53.0,0.623,53.0,97.0,150.0,33.0,28.0,9.0,24.0,107.0,209.0,0.0,
2010,307.0,Hasheem Thabeet,22.0,MEM,C,68.0,13.0,883.0,77.0,131.0,0.588,0.0,0.0,,77.0,131.0,0.588,0.588,54.0,93.0,0.581,85.0,158.0,243.0,11.0,15.0,89.0,43.0,162.0,208.0,0.0,
2010,308.0,Sebastian Telfair,24.0,2TM,PG,43.0,1.0,659.0,83.0,201.0,0.413,13.0,56.0,0.232,70.0,145.0,0.483,0.445,29.0,37.0,0.784,5.0,40.0,45.0,126.0,24.0,5.0,50.0,71.0,208.0,0.0,
2010,308.0,Sebastian Telfair,24.0,LAC,PG,39.0,1.0,582.0,67.0,166.0,0.404,11.0,47.0,0.234,56.0,119.0,0.471,0.437,24.0,31.0,0.774,5.0,36.0,41.0,114.0,22.0,5.0,44.0,65.0,169.0,0.0,
2010,308.0,Sebastian Telfair,24.0,CLE,PG,4.0,0.0,77.0,16.0,35.0,0.457,2.0,9.0,0.222,14.0,26.0,0.538,0.486,5.0,6.0,0.833,0.0,4.0,4.0,12.0,2.0,0.0,6.0,6.0,39.0,0.0,
2010,309.0,Solomon Jones,25.0,IND,C,52.0,2.0,675.0,78.0,176.0,0.443,0.0,3.0,0.0,78.0,173.0,0.451,0.443,51.0,71.0,0.718,51.0,93.0,144.0,32.0,14.0,37.0,40.0,125.0,207.0,0.0,
2010,310.0,Ronny Turiaf,27.0,GSW,C,42.0,20.0,872.0,85.0,146.0,0.582,0.0,1.0,0.0,85.0,145.0,0.586,0.582,37.0,78.0,0.474,54.0,137.0,191.0,90.0,23.0,54.0,49.0,98.0,207.0,0.0,
2010,311.0,Francisco García,28.0,SAC,SG,25.0,4.0,575.0,82.0,176.0,0.466,23.0,59.0,0.39,59.0,117.0,0.504,0.531,15.0,17.0,0.882,11.0,55.0,66.0,45.0,10.0,19.0,21.0,49.0,202.0,0.0,
2010,312.0,Michael Finley,36.0,2TM,SF,46.0,7.0,709.0,81.0,184.0,0.44,32.0,82.0,0.39,49.0,102.0,0.48,0.527,8.0,15.0,0.533,6.0,65.0,71.0,43.0,10.0,6.0,21.0,33.0,202.0,0.0,
2010,312.0,Michael Finley,36.0,SAS,SF,25.0,6.0,395.0,37.0,97.0,0.381,13.0,41.0,0.317,24.0,56.0,0.429,0.448,6.0,9.0,0.667,5.0,33.0,38.0,19.0,6.0,4.0,13.0,12.0,93.0,0.0,
2010,312.0,Michael Finley,36.0,BOS,SF,21.0,1.0,314.0,44.0,87.0,0.506,19.0,41.0,0.463,25.0,46.0,0.543,0.615,2.0,6.0,0.333,1.0,32.0,33.0,24.0,4.0,2.0,8.0,21.0,109.0,0.0,
2010,313.0,Shelden Williams,26.0,BOS,PF,54.0,0.0,597.0,63.0,121.0,0.521,0.0,1.0,0.0,63.0,120.0,0.525,0.521,75.0,98.0,0.765,47.0,99.0,146.0,21.0,13.0,21.0,30.0,85.0,201.0,0.0,
2010,314.0,Oleksiy Pecherov,24.0,MIN,C,44.0,5.0,447.0,77.0,188.0,0.41,14.0,52.0,0.269,63.0,136.0,0.463,0.447,29.0,32.0,0.906,32.0,92.0,124.0,11.0,9.0,14.0,32.0,55.0,197.0,0.0,
2010,315.0,Joe Smith,34.0,ATL,PF,64.0,1.0,592.0,77.0,193.0,0.399,1.0,7.0,0.143,76.0,186.0,0.409,0.402,39.0,48.0,0.813,66.0,91.0,157.0,21.0,6.0,19.0,22.0,95.0,194.0,0.0,
2010,316.0,Jason Smith,23.0,PHI,PF,56.0,2.0,658.0,75.0,174.0,0.431,10.0,29.0,0.345,65.0,145.0,0.448,0.46,29.0,42.0,0.69,54.0,81.0,135.0,33.0,21.0,28.0,35.0,110.0,189.0,0.0,
2010,317.0,Derrick Brown,22.0,CHA,SF,57.0,0.0,535.0,68.0,147.0,0.463,2.0,7.0,0.286,66.0,140.0,0.471,0.469,48.0,72.0,0.667,31.0,47.0,78.0,19.0,21.0,10.0,19.0,53.0,186.0,0.0,
2010,318.0,Sasha Vujačić,25.0,LAL,SG,67.0,1.0,575.0,66.0,164.0,0.402,25.0,81.0,0.309,41.0,83.0,0.494,0.479,28.0,33.0,0.848,25.0,54.0,79.0,41.0,20.0,4.0,17.0,67.0,185.0,0.0,
2010,319.0,Anthony Carter,34.0,DEN,PG,54.0,7.0,859.0,76.0,181.0,0.42,17.0,63.0,0.27,59.0,118.0,0.5,0.467,11.0,13.0,0.846,17.0,72.0,89.0,160.0,39.0,13.0,58.0,72.0,180.0,0.0,
2010,320.0,Josh McRoberts,22.0,IND,C,42.0,3.0,524.0,76.0,146.0,0.521,8.0,23.0,0.348,68.0,123.0,0.553,0.548,19.0,38.0,0.5,40.0,87.0,127.0,44.0,17.0,16.0,19.0,74.0,179.0,0.0,
2010,321.0,Theo Ratliff,36.0,2TM,C,49.0,29.0,807.0,70.0,152.0,0.461,0.0,0.0,,70.0,152.0,0.461,0.461,38.0,50.0,0.76,59.0,98.0,157.0,25.0,12.0,61.0,41.0,87.0,178.0,0.0,
2010,321.0,Theo Ratliff,36.0,SAS,C,21.0,3.0,183.0,16.0,36.0,0.444,0.0,0.0,,16.0,36.0,0.444,0.444,2.0,4.0,0.5,15.0,25.0,40.0,9.0,3.0,18.0,16.0,27.0,34.0,0.0,
2010,321.0,Theo Ratliff,36.0,CHA,C,28.0,26.0,624.0,54.0,116.0,0.466,0.0,0.0,,54.0,116.0,0.466,0.466,36.0,46.0,0.783,44.0,73.0,117.0,16.0,9.0,43.0,25.0,60.0,144.0,0.0,
2010,322.0,Josh Powell,27.0,LAL,PF,63.0,0.0,581.0,71.0,194.0,0.366,7.0,16.0,0.438,64.0,178.0,0.36,0.384,20.0,31.0,0.645,44.0,72.0,116.0,35.0,9.0,6.0,33.0,71.0,169.0,0.0,
2010,323.0,Andris Biedriņš,23.0,GSW,C,33.0,29.0,763.0,81.0,137.0,0.591,0.0,0.0,,81.0,137.0,0.591,0.591,4.0,25.0,0.16,63.0,196.0,259.0,57.0,20.0,44.0,32.0,117.0,166.0,0.0,
2010,324.0,Rasho Nesterović,33.0,TOR,C,42.0,8.0,413.0,81.0,149.0,0.544,0.0,0.0,,81.0,149.0,0.544,0.544,1.0,5.0,0.2,37.0,52.0,89.0,25.0,10.0,17.0,16.0,54.0,163.0,0.0,
2010,325.0,Chucky Atkins,35.0,DET,PG,40.0,11.0,644.0,57.0,157.0,0.363,22.0,73.0,0.301,35.0,84.0,0.417,0.433,25.0,27.0,0.926,5.0,24.0,29.0,91.0,17.0,0.0,32.0,53.0,161.0,0.0,
2010,326.0,Ricky Davis,30.0,LAC,SF,36.0,2.0,499.0,62.0,143.0,0.434,16.0,42.0,0.381,46.0,101.0,0.455,0.49,18.0,31.0,0.581,10.0,47.0,57.0,39.0,11.0,3.0,29.0,39.0,158.0,0.0,
2010,327.0,Kwame Brown,27.0,DET,C,48.0,1.0,660.0,62.0,124.0,0.5,0.0,1.0,0.0,62.0,123.0,0.504,0.5,33.0,98.0,0.337,53.0,124.0,177.0,22.0,15.0,12.0,43.0,93.0,157.0,0.0,
2010,328.0,Eduardo Nájera,33.0,2TM,PF,46.0,5.0,685.0,62.0,146.0,0.425,19.0,64.0,0.297,43.0,82.0,0.524,0.49,14.0,24.0,0.583,34.0,81.0,115.0,29.0,26.0,14.0,25.0,94.0,157.0,0.0,
2010,328.0,Eduardo Nájera,33.0,NJN,PF,13.0,2.0,204.0,20.0,53.0,0.377,3.0,17.0,0.176,17.0,36.0,0.472,0.406,6.0,12.0,0.5,12.0,26.0,38.0,15.0,9.0,2.0,12.0,33.0,49.0,0.0,
2010,328.0,Eduardo Nájera,33.0,DAL,PF,33.0,3.0,481.0,42.0,93.0,0.452,16.0,47.0,0.34,26.0,46.0,0.565,0.538,8.0,12.0,0.667,22.0,55.0,77.0,14.0,17.0,12.0,13.0,61.0,108.0,0.0,
2010,329.0,Chris Wilcox,27.0,DET,PF,34.0,10.0,441.0,63.0,120.0,0.525,0.0,0.0,,63.0,120.0,0.525,0.525,26.0,52.0,0.5,44.0,73.0,117.0,13.0,13.0,12.0,38.0,64.0,152.0,0.0,
2010,330.0,Jon Brockman,22.0,SAC,PF,52.0,4.0,654.0,55.0,103.0,0.534,0.0,0.0,,55.0,103.0,0.534,0.534,37.0,62.0,0.597,105.0,108.0,213.0,22.0,15.0,5.0,23.0,115.0,147.0,0.0,
2010,331.0,James Jones,29.0,MIA,SF,36.0,6.0,503.0,43.0,119.0,0.361,37.0,90.0,0.411,6.0,29.0,0.207,0.517,23.0,28.0,0.821,4.0,41.0,45.0,17.0,11.0,4.0,11.0,45.0,146.0,0.0,
2010,332.0,Darrell Arthur,21.0,MEM,PF,32.0,1.0,457.0,63.0,146.0,0.432,0.0,1.0,0.0,63.0,145.0,0.434,0.432,17.0,30.0,0.567,37.0,73.0,110.0,15.0,14.0,14.0,22.0,60.0,143.0,0.0,
