season,Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
2023,332.0,Christian Encarnacion-Strand,23.0,CIN,NL,0.5,63.0,241.0,222.0,29.0,60.0,7.0,0.0,13.0,37.0,2.0,0.0,14.0,69.0,0.27,0.328,0.477,0.805,112.0,0.353,113.0,106.0,5.0,5.0,0.0,0.0,0.0,3D/5H9,
2023,333.0,Andrew Knizner,28.0,STL,NL,1.0,70.0,241.0,224.0,30.0,54.0,11.0,0.0,10.0,31.0,2.0,0.0,12.0,62.0,0.241,0.288,0.424,0.712,91.0,0.309,87.0,95.0,8.0,3.0,1.0,1.0,0.0,2/H3D,
2023,334.0,Royce Lewis,24.0,MIN,AL,2.4,58.0,239.0,217.0,36.0,67.0,7.0,0.0,15.0,52.0,6.0,1.0,20.0,55.0,0.309,0.372,0.548,0.921,149.0,0.393,148.0,119.0,5.0,2.0,0.0,0.0,0.0,5/DH6,
2023,335.0,Matt Carpenter*,37.0,SDP,NL,-0.3,76.0,237.0,188.0,18.0,33.0,12.0,0.0,5.0,31.0,1.0,0.0,41.0,67.0,0.176,0.322,0.319,0.641,79.0,0.293,79.0,60.0,2.0,2.0,0.0,5.0,0.0,DH3,
2023,336.0,Evan Longoria,37.0,ARI,NL,0.4,74.0,237.0,211.0,25.0,47.0,9.0,0.0,11.0,28.0,0.0,0.0,23.0,73.0,0.223,0.295,0.422,0.717,93.0,0.315,92.0,89.0,8.0,0.0,0.0,3.0,0.0,5DH,
2023,337.0,Freddy Fermin,28.0,KCR,AL,1.6,70.0,235.0,217.0,26.0,61.0,10.0,1.0,9.0,32.0,0.0,0.0,13.0,50.0,0.281,0.321,0.461,0.781,110.0,0.335,108.0,100.0,11.0,1.0,1.0,3.0,0.0,2/HD,
2023,338.0,Mark Vientos,23.0,NYM,NL,-1.0,65.0,233.0,218.0,19.0,46.0,5.0,1.0,9.0,22.0,1.0,0.0,10.0,71.0,0.211,0.253,0.367,0.62,69.0,0.273,66.0,80.0,5.0,3.0,0.0,2.0,0.0,D53/H,
2023,339.0,Josh Smith*,25.0,TEX,AL,1.0,90.0,232.0,195.0,29.0,36.0,8.0,1.0,6.0,15.0,1.0,0.0,25.0,55.0,0.185,0.304,0.328,0.633,76.0,0.293,80.0,64.0,3.0,9.0,2.0,1.0,0.0,657H/D4,
2023,340.0,Bo Naylor*,23.0,CLE,AL,1.4,67.0,230.0,198.0,33.0,47.0,13.0,0.0,11.0,32.0,5.0,0.0,30.0,53.0,0.237,0.339,0.47,0.809,121.0,0.35,119.0,93.0,2.0,1.0,0.0,1.0,1.0,2/H,
2023,341.0,Mitch Haniger,32.0,SFG,NL,-0.2,61.0,229.0,211.0,27.0,44.0,13.0,1.0,6.0,28.0,1.0,0.0,15.0,65.0,0.209,0.266,0.365,0.631,74.0,0.278,71.0,77.0,7.0,2.0,0.0,1.0,0.0,79/HD,
2023,342.0,Pavin Smith*,27.0,ARI,NL,-0.8,69.0,228.0,191.0,26.0,36.0,5.0,0.0,7.0,30.0,1.0,1.0,35.0,45.0,0.188,0.317,0.325,0.642,76.0,0.296,80.0,62.0,3.0,1.0,0.0,0.0,0.0,D9H3,
2023,343.0,Gio Urshela,31.0,LAA,AL,0.7,62.0,228.0,214.0,22.0,64.0,8.0,1.0,2.0,24.0,3.0,2.0,10.0,36.0,0.299,0.329,0.374,0.703,92.0,0.31,92.0,80.0,9.0,1.0,0.0,3.0,0.0,53/6H4,
2023,344.0,Jordan Westburg,24.0,BAL,AL,1.2,68.0,228.0,208.0,26.0,54.0,17.0,2.0,3.0,23.0,4.0,1.0,16.0,56.0,0.26,0.311,0.404,0.715,100.0,0.316,101.0,84.0,3.0,1.0,0.0,3.0,0.0,45H/D,
2023,345.0,Alan Trejo,27.0,COL,NL,0.1,82.0,227.0,207.0,24.0,48.0,11.0,0.0,4.0,26.0,5.0,1.0,16.0,51.0,0.232,0.288,0.343,0.631,64.0,0.28,55.0,71.0,3.0,1.0,1.0,2.0,0.0,45H/61D,
2023,346.0,Victor Caratini#,29.0,MIL,NL,0.7,62.0,226.0,201.0,23.0,52.0,4.0,0.0,7.0,25.0,1.0,1.0,19.0,45.0,0.259,0.327,0.383,0.711,94.0,0.32,98.0,77.0,8.0,3.0,0.0,3.0,0.0,2/HD3,
2023,347.0,James McCann,33.0,BAL,AL,0.5,69.0,226.0,207.0,25.0,46.0,14.0,0.0,6.0,26.0,3.0,1.0,9.0,57.0,0.222,0.269,0.377,0.646,79.0,0.287,80.0,78.0,5.0,5.0,3.0,2.0,0.0,2/DH31,
2023,348.0,Sal Frelick*,23.0,MIL,NL,1.1,57.0,223.0,191.0,29.0,47.0,9.0,1.0,3.0,24.0,7.0,0.0,28.0,37.0,0.246,0.341,0.351,0.692,90.0,0.315,88.0,67.0,2.0,1.0,0.0,3.0,0.0,98/H7D,
2023,349.0,Tucupita Marcano*,23.0,PIT,NL,-0.3,75.0,220.0,202.0,16.0,47.0,12.0,2.0,3.0,18.0,5.0,2.0,10.0,35.0,0.233,0.276,0.356,0.633,70.0,0.284,69.0,72.0,2.0,3.0,3.0,2.0,0.0,64H/5D,
2023,350.0,Liover Peguero,22.0,PIT,NL,-0.6,59.0,213.0,198.0,21.0,47.0,4.0,1.0,7.0,26.0,6.0,2.0,11.0,67.0,0.237,0.28,0.374,0.653,75.0,0.282,67.0,74.0,6.0,1.0,2.0,1.0,0.0,64,
2023,351.0,Trevor Larnach*,26.0,MIN,AL,0.0,58.0,212.0,183.0,26.0,39.0,7.0,3.0,8.0,40.0,1.0,1.0,27.0,72.0,0.213,0.311,0.415,0.727,97.0,0.318,98.0,76.0,2.0,0.0,0.0,2.0,1.0,79/HD,
2023,352.0,Austin Hedges,30.0,2TM,2LG,-1.1,81.0,212.0,185.0,14.0,34.0,5.0,0.0,1.0,16.0,1.0,0.0,11.0,47.0,0.184,0.234,0.227,0.461,27.0,0.215,16.0,42.0,7.0,2.0,10.0,3.0,0.0,2/1DH,
2023,352.0,Austin Hedges,30.0,PIT,NL,-1.0,65.0,187.0,161.0,13.0,29.0,5.0,0.0,1.0,14.0,1.0,0.0,11.0,39.0,0.18,0.237,0.23,0.467,28.0,0.214,14.0,37.0,7.0,2.0,9.0,3.0,0.0,2,
2023,352.0,Austin Hedges,30.0,TEX,AL,-0.1,16.0,25.0,24.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.208,0.208,0.208,0.417,16.0,0.223,29.0,5.0,0.0,0.0,1.0,0.0,0.0,2/1DH,
2023,353.0,Nick Ahmed,33.0,ARI,NL,-0.3,72.0,210.0,198.0,14.0,42.0,10.0,1.0,2.0,17.0,5.0,1.0,12.0,52.0,0.212,0.257,0.303,0.56,52.0,0.25,44.0,60.0,0.0,0.0,0.0,0.0,0.0,6H/D,
2023,354.0,Matt Duffy,32.0,KCR,AL,0.2,78.0,209.0,191.0,17.0,48.0,8.0,0.0,2.0,16.0,1.0,0.0,12.0,39.0,0.251,0.306,0.325,0.631,73.0,0.298,81.0,62.0,4.0,4.0,0.0,2.0,0.0,54H3/D16,
2023,355.0,Jared Triolo,25.0,PIT,NL,2.0,54.0,209.0,181.0,30.0,54.0,9.0,0.0,3.0,21.0,6.0,1.0,24.0,63.0,0.298,0.388,0.398,0.785,114.0,0.367,126.0,72.0,0.0,3.0,0.0,1.0,0.0,54/3HD,
2023,356.0,Austin Slater,30.0,SFG,NL,0.8,89.0,207.0,185.0,24.0,50.0,9.0,0.0,5.0,20.0,2.0,2.0,20.0,58.0,0.27,0.348,0.4,0.748,108.0,0.339,117.0,74.0,2.0,2.0,0.0,0.0,0.0,H87/9D,
2023,357.0,Christian Arroyo,28.0,BOS,AL,-0.2,66.0,206.0,195.0,23.0,47.0,16.0,0.0,3.0,24.0,1.0,3.0,7.0,45.0,0.241,0.268,0.369,0.638,70.0,0.266,61.0,72.0,8.0,1.0,1.0,2.0,0.0,4/H56,
2023,358.0,Reese McGuire*,28.0,BOS,AL,-0.3,72.0,206.0,187.0,15.0,50.0,12.0,1.0,1.0,16.0,2.0,1.0,11.0,53.0,0.267,0.31,0.358,0.668,80.0,0.295,76.0,67.0,2.0,1.0,2.0,1.0,0.0,2H/D,
2023,359.0,Kevin Pillar,34.0,ATL,NL,0.0,81.0,206.0,197.0,29.0,45.0,10.0,0.0,9.0,32.0,4.0,1.0,6.0,50.0,0.228,0.248,0.416,0.664,76.0,0.289,72.0,82.0,2.0,0.0,0.0,3.0,0.0,7H9/8,
2023,360.0,Endy Rodríguez#,23.0,PIT,NL,0.2,57.0,204.0,186.0,27.0,41.0,7.0,2.0,3.0,13.0,0.0,0.0,17.0,49.0,0.22,0.284,0.328,0.612,66.0,0.276,63.0,61.0,3.0,0.0,0.0,1.0,0.0,2H/3D,
2023,361.0,Jake Cave*,30.0,PHI,NL,-0.3,65.0,203.0,184.0,18.0,39.0,8.0,1.0,5.0,21.0,3.0,0.0,15.0,55.0,0.212,0.272,0.348,0.62,68.0,0.274,62.0,64.0,3.0,1.0,1.0,2.0,0.0,739/H8D,
2023,362.0,Austin Barnes,33.0,LAD,NL,-1.0,59.0,200.0,178.0,15.0,32.0,5.0,0.0,2.0,11.0,2.0,1.0,17.0,43.0,0.18,0.256,0.242,0.498,37.0,0.232,33.0,43.0,7.0,2.0,1.0,2.0,0.0,2/H4D,
2023,363.0,Luke Maile,32.0,CIN,NL,0.8,74.0,199.0,179.0,17.0,42.0,10.0,0.0,6.0,25.0,2.0,1.0,14.0,49.0,0.235,0.308,0.391,0.699,85.0,0.32,92.0,70.0,8.0,5.0,1.0,0.0,0.0,2/1HD,
2023,364.0,Logan O'Hoppe,23.0,LAA,AL,0.6,51.0,199.0,182.0,23.0,43.0,6.0,0.0,14.0,29.0,0.0,1.0,14.0,48.0,0.236,0.296,0.5,0.796,112.0,0.331,108.0,91.0,4.0,2.0,0.0,1.0,0.0,2/DH,
2023,365.0,Jesse Winker*,29.0,MIL,NL,-0.7,61.0,197.0,166.0,16.0,33.0,5.0,0.0,1.0,23.0,0.0,0.0,26.0,51.0,0.199,0.32,0.247,0.567,59.0,0.275,65.0,41.0,0.0,4.0,0.0,1.0,0.0,DH/97,
2023,366.0,Seby Zavala,29.0,2TM,2LG,-0.2,73.0,193.0,175.0,17.0,30.0,4.0,0.0,7.0,18.0,1.0,0.0,12.0,70.0,0.171,0.23,0.314,0.545,48.0,0.244,43.0,55.0,4.0,2.0,2.0,2.0,0.0,2/H1,
2023,366.0,Seby Zavala,29.0,CHW,AL,-0.3,66.0,176.0,161.0,15.0,25.0,3.0,0.0,7.0,16.0,1.0,0.0,10.0,68.0,0.155,0.207,0.304,0.511,39.0,0.228,32.0,49.0,4.0,1.0,2.0,2.0,0.0,2/H,
2023,366.0,Seby Zavala,29.0,ARI,NL,0.1,7.0,17.0,14.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.357,0.471,0.429,0.899,148.0,0.409,159.0,6.0,0.0,1.0,0.0,0.0,0.0,/21H,
2023,367.0,Brendan Rodgers,26.0,COL,NL,0.1,46.0,192.0,178.0,21.0,46.0,9.0,1.0,4.0,20.0,0.0,0.0,11.0,41.0,0.258,0.313,0.388,0.7,82.0,0.309,79.0,69.0,6.0,3.0,0.0,0.0,0.0,4/DH,
2023,368.0,Oswald Peraza,23.0,NYY,AL,-0.5,52.0,191.0,173.0,15.0,33.0,8.0,0.0,2.0,14.0,4.0,3.0,13.0,50.0,0.191,0.267,0.272,0.539,49.0,0.244,47.0,47.0,1.0,5.0,0.0,0.0,0.0,54/6HD,
2023,369.0,Carlos Pérez,32.0,OAK,AL,0.5,66.0,189.0,168.0,17.0,38.0,4.0,0.0,6.0,20.0,0.0,0.0,13.0,40.0,0.226,0.293,0.357,0.65,83.0,0.29,84.0,60.0,4.0,4.0,1.0,3.0,0.0,2H3D/17,
2023,370.0,Josh Donaldson,37.0,2TM,2LG,0.1,50.0,189.0,165.0,18.0,25.0,5.0,0.0,13.0,26.0,0.0,0.0,22.0,50.0,0.152,0.249,0.418,0.667,78.0,0.282,71.0,69.0,6.0,0.0,0.0,2.0,0.0,5/DH1,
2023,370.0,Josh Donaldson,37.0,NYY,AL,0.0,33.0,120.0,106.0,13.0,15.0,1.0,0.0,10.0,15.0,0.0,0.0,12.0,32.0,0.142,0.225,0.434,0.659,75.0,0.274,66.0,46.0,2.0,0.0,0.0,2.0,0.0,5/DH1,
2023,370.0,Josh Donaldson,37.0,MIL,NL,0.1,17.0,69.0,59.0,5.0,10.0,4.0,0.0,3.0,11.0,0.0,0.0,10.0,18.0,0.169,0.29,0.39,0.68,84.0,0.297,81.0,23.0,4.0,0.0,0.0,0.0,0.0,5/D,
2023,371.0,Jason Delay,28.0,PIT,NL,-0.1,70.0,187.0,167.0,20.0,42.0,11.0,1.0,1.0,18.0,0.0,0.0,14.0,44.0,0.251,0.319,0.347,0.666,81.0,0.294,77.0,58.0,5.0,3.0,2.0,1.0,0.0,2/H,
2023,372.0,Pablo Reyes,29.0,BOS,AL,0.4,64.0,185.0,167.0,27.0,48.0,9.0,0.0,2.0,20.0,7.0,2.0,14.0,21.0,0.287,0.339,0.377,0.716,94.0,0.329,99.0,63.0,3.0,0.0,2.0,2.0,0.0,64H/513D,
2023,373.0,DJ Stewart*,29.0,NYM,NL,0.4,58.0,185.0,160.0,21.0,39.0,9.0,0.0,11.0,26.0,1.0,1.0,15.0,56.0,0.244,0.333,0.506,0.84,129.0,0.356,127.0,81.0,3.0,7.0,1.0,1.0,0.0,9/HD7,
2023,374.0,Anthony Rendon,33.0,LAA,AL,0.1,43.0,183.0,148.0,23.0,35.0,6.0,0.0,2.0,22.0,2.0,0.0,25.0,27.0,0.236,0.361,0.318,0.678,89.0,0.319,95.0,47.0,6.0,6.0,0.0,4.0,0.0,5,
2023,375.0,Dominic Canzone*,25.0,2TM,2LG,-0.1,59.0,182.0,173.0,23.0,38.0,13.0,0.0,6.0,21.0,1.0,0.0,8.0,32.0,0.22,0.258,0.399,0.657,82.0,0.297,88.0,69.0,5.0,1.0,0.0,0.0,0.0,7DH9,
2023,375.0,Dominic Canzone*,25.0,ARI,NL,-0.2,15.0,41.0,38.0,4.0,9.0,2.0,0.0,1.0,8.0,0.0,0.0,2.0,8.0,0.237,0.293,0.368,0.661,79.0,0.292,76.0,14.0,1.0,1.0,0.0,0.0,0.0,/DH9,
2023,375.0,Dominic Canzone*,25.0,SEA,AL,0.1,44.0,141.0,135.0,19.0,29.0,11.0,0.0,5.0,13.0,1.0,0.0,6.0,24.0,0.215,0.248,0.407,0.656,83.0,0.299,92.0,55.0,4.0,0.0,0.0,0.0,0.0,7D/9H,
2023,376.0,Oscar González,25.0,CLE,AL,-1.4,54.0,180.0,173.0,15.0,37.0,7.0,2.0,2.0,12.0,0.0,0.0,5.0,46.0,0.214,0.239,0.312,0.551,51.0,0.25,51.0,54.0,2.0,1.0,0.0,1.0,0.0,9D/H7,
2023,377.0,Nelson Velázquez,24.0,2TM,2LG,1.2,53.0,179.0,162.0,35.0,38.0,6.0,0.0,17.0,34.0,0.0,0.0,14.0,51.0,0.235,0.302,0.586,0.888,135.0,0.381,141.0,95.0,3.0,2.0,0.0,1.0,0.0,9D/7H8,
2023,377.0,Nelson Velázquez,24.0,CHC,NL,0.0,13.0,32.0,29.0,8.0,7.0,2.0,0.0,3.0,6.0,0.0,0.0,3.0,8.0,0.241,0.313,0.621,0.933,149.0,0.384,145.0,18.0,1.0,0.0,0.0,0.0,0.0,/D9H87,
2023,377.0,Nelson Velázquez,24.0,KCR,AL,1.1,40.0,147.0,133.0,27.0,31.0,4.0,0.0,14.0,28.0,0.0,0.0,11.0,43.0,0.233,0.299,0.579,0.878,132.0,0.38,140.0,77.0,2.0,2.0,0.0,1.0,0.0,9D/7H,
2023,378.0,Trayce Thompson,32.0,2TM,2LG,-0.7,72.0,179.0,153.0,17.0,25.0,2.0,0.0,6.0,17.0,2.0,0.0,24.0,77.0,0.163,0.285,0.294,0.579,60.0,0.272,62.0,45.0,1.0,2.0,0.0,0.0,0.0,8H97/D,
2023,378.0,Trayce Thompson,32.0,LAD,NL,-0.3,36.0,87.0,71.0,12.0,11.0,0.0,0.0,5.0,14.0,0.0,0.0,15.0,37.0,0.155,0.31,0.366,0.677,84.0,0.305,85.0,26.0,0.0,1.0,0.0,0.0,0.0,8H7/9D,
2023,378.0,Trayce Thompson,32.0,CHW,AL,-0.4,36.0,92.0,82.0,5.0,14.0,2.0,0.0,1.0,3.0,2.0,0.0,9.0,40.0,0.171,0.261,0.232,0.493,38.0,0.241,40.0,19.0,1.0,1.0,0.0,0.0,0.0,89/H7,
2023,379.0,Luis Urías,26.0,2TM,2LG,-0.2,52.0,177.0,144.0,18.0,28.0,6.0,0.0,3.0,18.0,0.0,0.0,21.0,41.0,0.194,0.337,0.299,0.636,75.0,0.295,78.0,43.0,4.0,10.0,0.0,0.0,0.0,45/H,
2023,379.0,Luis Urías,26.0,MIL,NL,-0.2,20.0,68.0,55.0,5.0,8.0,2.0,0.0,1.0,5.0,0.0,0.0,7.0,15.0,0.145,0.299,0.236,0.535,50.0,0.261,54.0,13.0,1.0,5.0,0.0,0.0,0.0,45/H,
2023,379.0,Luis Urías,26.0,BOS,AL,0.0,32.0,109.0,89.0,13.0,20.0,4.0,0.0,2.0,13.0,0.0,0.0,14.0,26.0,0.225,0.361,0.337,0.698,91.0,0.317,93.0,30.0,3.0,5.0,0.0,0.0,0.0,4/5H,
2023,380.0,Jake Alu*,26.0,WSN,NL,-0.1,51.0,175.0,159.0,14.0,36.0,2.0,1.0,2.0,16.0,5.0,1.0,10.0,42.0,0.226,0.282,0.289,0.571,60.0,0.275,67.0,46.0,2.0,3.0,1.0,2.0,0.0,74/5H,
2023,381.0,Kole Calhoun*,35.0,CLE,AL,0.0,43.0,174.0,157.0,18.0,34.0,7.0,0.0,6.0,25.0,0.0,1.0,13.0,37.0,0.217,0.282,0.376,0.657,80.0,0.288,80.0,59.0,3.0,2.0,0.0,2.0,0.0,3D/9H,
2023,382.0,Luis Campusano,24.0,SDP,NL,1.1,49.0,174.0,163.0,27.0,52.0,7.0,0.0,7.0,30.0,0.0,0.0,7.0,21.0,0.319,0.356,0.491,0.847,131.0,0.367,133.0,80.0,8.0,3.0,0.0,1.0,0.0,2/DH,
2023,383.0,Lenyn Sosa,23.0,CHW,AL,-0.7,52.0,173.0,164.0,12.0,33.0,6.0,0.0,6.0,14.0,0.0,1.0,5.0,40.0,0.201,0.224,0.348,0.571,54.0,0.247,48.0,57.0,3.0,0.0,3.0,1.0,1.0,45/H,
2023,384.0,Chad Wallach,31.0,LAA,AL,0.1,65.0,172.0,157.0,18.0,31.0,5.0,1.0,7.0,15.0,0.0,1.0,13.0,57.0,0.197,0.259,0.376,0.635,71.0,0.281,72.0,59.0,5.0,0.0,2.0,0.0,0.0,2/HD3,
2023,385.0,Raimel Tapia*,29.0,3TM,2LG,-0.1,64.0,169.0,148.0,28.0,35.0,4.0,1.0,3.0,13.0,10.0,2.0,17.0,40.0,0.236,0.317,0.338,0.655,79.0,0.303,78.0,50.0,2.0,1.0,1.0,1.0,0.0,9H7/8D,
2023,385.0,Raimel Tapia*,29.0,2TM,AL,0.6,44.0,108.0,96.0,18.0,26.0,4.0,1.0,1.0,10.0,8.0,1.0,11.0,20.0,0.271,0.346,0.365,0.71,93.0,0.333,96.0,35.0,1.0,0.0,0.0,0.0,0.0,H79/8D,
2023,385.0,Raimel Tapia*,29.0,BOS,AL,0.4,39.0,97.0,87.0,14.0,23.0,4.0,1.0,1.0,10.0,6.0,1.0,9.0,19.0,0.264,0.333,0.368,0.701,90.0,0.325,92.0,32.0,1.0,0.0,0.0,0.0,0.0,H7/89D,
2023,385.0,Raimel Tapia*,29.0,MIL,NL,-0.7,20.0,61.0,52.0,10.0,9.0,0.0,0.0,2.0,3.0,2.0,1.0,6.0,20.0,0.173,0.267,0.288,0.555,52.0,0.247,45.0,15.0,1.0,1.0,1.0,1.0,0.0,9/H78,
2023,385.0,Raimel Tapia*,29.0,TBR,AL,0.1,5.0,11.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.333,0.455,0.333,0.788,125.0,0.404,132.0,3.0,0.0,0.0,0.0,0.0,0.0,/79H,
2023,386.0,Tyler Freeman,24.0,CLE,AL,-0.3,64.0,168.0,153.0,20.0,37.0,7.0,0.0,4.0,18.0,5.0,0.0,10.0,30.0,0.242,0.295,0.366,0.661,82.0,0.294,77.0,56.0,3.0,2.0,2.0,1.0,0.0,5H46D/37,
2023,387.0,Blake Perkins#,26.0,MIL,NL,1.1,67.0,168.0,143.0,28.0,31.0,7.0,0.0,4.0,20.0,5.0,2.0,23.0,46.0,0.217,0.325,0.35,0.675,85.0,0.303,84.0,50.0,3.0,0.0,2.0,0.0,0.0,98H7/D,
2023,388.0,Trevor Story,30.0,BOS,AL,0.8,43.0,168.0,158.0,12.0,32.0,9.0,0.0,3.0,14.0,10.0,3.0,9.0,55.0,0.203,0.25,0.316,0.566,52.0,0.272,58.0,50.0,2.0,1.0,0.0,0.0,0.0,6/DH4,
2023,389.0,Jose Trevino,30.0,NYY,AL,0.5,55.0,168.0,157.0,15.0,33.0,4.0,0.0,4.0,15.0,0.0,0.0,8.0,22.0,0.21,0.257,0.312,0.57,56.0,0.272,64.0,49.0,6.0,2.0,1.0,0.0,0.0,2/H,
2023,390.0,Dylan Moore,30.0,SEA,AL,0.5,67.0,165.0,145.0,18.0,30.0,9.0,1.0,7.0,19.0,7.0,3.0,16.0,56.0,0.207,0.303,0.428,0.731,106.0,0.321,109.0,62.0,1.0,4.0,0.0,0.0,0.0,H47/6D9385,
2023,391.0,Johan Rojas,22.0,PHI,NL,2.4,59.0,164.0,149.0,24.0,45.0,9.0,2.0,2.0,23.0,14.0,1.0,5.0,42.0,0.302,0.342,0.43,0.771,110.0,0.347,105.0,64.0,1.0,4.0,6.0,0.0,0.0,8H/D,
2023,392.0,Francisco Mejia#,27.0,TBR,AL,0.1,50.0,160.0,150.0,22.0,34.0,11.0,0.0,5.0,19.0,0.0,1.0,6.0,38.0,0.227,0.258,0.4,0.658,79.0,0.281,76.0,60.0,2.0,1.0,1.0,2.0,0.0,2/H,
2023,393.0,Zach Remillard,29.0,CHW,AL,0.1,54.0,160.0,147.0,16.0,37.0,7.0,0.0,1.0,18.0,4.0,3.0,8.0,48.0,0.252,0.295,0.32,0.615,70.0,0.275,69.0,47.0,3.0,1.0,4.0,0.0,1.0,4/H5976D,
2023,394.0,Tom Murphy,32.0,SEA,AL,1.2,47.0,159.0,145.0,19.0,42.0,12.0,0.0,8.0,17.0,0.0,0.0,10.0,44.0,0.29,0.335,0.538,0.873,144.0,0.365,141.0,78.0,4.0,1.0,0.0,2.0,0.0,2/DH,
2023,395.0,Riley Adams,27.0,WSN,NL,1.1,44.0,158.0,143.0,8.0,39.0,13.0,2.0,4.0,21.0,0.0,0.0,11.0,45.0,0.273,0.331,0.476,0.807,121.0,0.345,119.0,68.0,5.0,2.0,1.0,1.0,0.0,2/HD,
2023,396.0,Rougned Odor*,29.0,SDP,NL,-0.3,59.0,157.0,138.0,21.0,28.0,9.0,0.0,4.0,18.0,2.0,1.0,17.0,37.0,0.203,0.299,0.355,0.654,80.0,0.296,83.0,49.0,2.0,2.0,0.0,0.0,0.0,4H/59D3,
2023,397.0,Miguel Amaya,24.0,CHC,NL,0.3,53.0,156.0,131.0,17.0,28.0,4.0,0.0,5.0,18.0,0.0,0.0,12.0,40.0,0.214,0.329,0.359,0.688,90.0,0.31,92.0,47.0,2.0,11.0,1.0,1.0,0.0,2/DH,
2023,398.0,Austin Nola,33.0,SDP,NL,-0.6,52.0,154.0,130.0,9.0,19.0,3.0,0.0,1.0,8.0,0.0,0.0,18.0,31.0,0.146,0.26,0.192,0.452,28.0,0.225,30.0,25.0,5.0,2.0,4.0,0.0,0.0,2/H,
2023,399.0,Nelson Cruz,42.0,SDP,NL,-0.4,49.0,152.0,143.0,9.0,35.0,5.0,1.0,5.0,23.0,1.0,0.0,6.0,46.0,0.245,0.283,0.399,0.681,86.0,0.297,81.0,57.0,2.0,2.0,0.0,1.0,1.0,DH/3,
2023,400.0,Corey Dickerson*,34.0,WSN,NL,-0.6,50.0,152.0,144.0,12.0,36.0,7.0,1.0,2.0,17.0,0.0,1.0,7.0,28.0,0.25,0.283,0.354,0.637,76.0,0.279,75.0,51.0,3.0,0.0,0.0,1.0,0.0,7/HD9,
2023,401.0,José Miranda,25.0,MIN,AL,-0.2,40.0,152.0,142.0,12.0,30.0,4.0,0.0,3.0,13.0,0.0,0.0,9.0,24.0,0.211,0.263,0.303,0.566,55.0,0.261,57.0,43.0,8.0,1.0,0.0,0.0,0.0,5/D3H,
2023,402.0,Michael Toglia#,24.0,COL,NL,-1.5,45.0,152.0,141.0,18.0,23.0,5.0,0.0,4.0,9.0,1.0,1.0,10.0,50.0,0.163,0.224,0.284,0.507,31.0,0.23,23.0,40.0,3.0,1.0,0.0,0.0,0.0,39/H7D,
2023,403.0,Jonathan Schoop,31.0,DET,AL,-0.4,55.0,151.0,136.0,15.0,29.0,8.0,0.0,0.0,7.0,0.0,0.0,13.0,37.0,0.213,0.278,0.272,0.55,54.0,0.245,47.0,37.0,6.0,0.0,0.0,2.0,0.0,45H/16D,
2023,404.0,Carson Kelly,28.0,2TM,2LG,0.1,50.0,151.0,136.0,13.0,28.0,5.0,0.0,2.0,13.0,1.0,0.0,14.0,40.0,0.206,0.278,0.287,0.565,56.0,0.256,51.0,39.0,2.0,0.0,0.0,1.0,0.0,2/1DH,
2023,404.0,Carson Kelly,28.0,ARI,NL,-0.1,32.0,92.0,84.0,6.0,19.0,3.0,0.0,1.0,6.0,1.0,0.0,7.0,23.0,0.226,0.283,0.298,0.58,59.0,0.261,52.0,25.0,2.0,0.0,0.0,1.0,0.0,2/1,
2023,404.0,Carson Kelly,28.0,DET,AL,0.2,18.0,59.0,52.0,7.0,9.0,2.0,0.0,1.0,7.0,0.0,0.0,7.0,17.0,0.173,0.271,0.269,0.54,51.0,0.248,49.0,14.0,0.0,0.0,0.0,0.0,0.0,2/DH1,
2023,405.0,José Barrero,25.0,CIN,NL,-0.5,46.0,149.0,133.0,15.0,29.0,8.0,0.0,2.0,17.0,3.0,2.0,15.0,44.0,0.218,0.295,0.323,0.619,66.0,0.273,59.0,43.0,1.0,0.0,0.0,1.0,0.0,68/HD,
2023,406.0,Willie Calhoun*,28.0,NYY,AL,-0.2,44.0,149.0,134.0,16.0,32.0,7.0,0.0,5.0,16.0,0.0,0.0,14.0,20.0,0.239,0.309,0.403,0.712,94.0,0.305,88.0,54.0,2.0,0.0,0.0,1.0,1.0,D/9H7,
2023,407.0,Cam Gallagher,30.0,CLE,AL,-1.1,56.0,149.0,143.0,6.0,18.0,6.0,0.0,0.0,7.0,0.0,0.0,4.0,46.0,0.126,0.154,0.168,0.322,-11.0,0.143,-26.0,24.0,3.0,1.0,0.0,1.0,0.0,2,
2023,408.0,Miles Mastrobuoni*,27.0,CHC,NL,0.6,60.0,149.0,133.0,24.0,32.0,5.0,0.0,1.0,5.0,13.0,1.0,13.0,32.0,0.241,0.308,0.301,0.609,70.0,0.291,66.0,40.0,1.0,0.0,3.0,0.0,0.0,5H/49D617,
