season,Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
2024,78.0,Spencer Arrighetti,24.0,HOU,AL,0.4,7.0,13.0,0.35,4.53,29.0,28.0,0.0,0.0,0.0,0.0,145.0,139.0,80.0,73.0,21.0,65.0,0.0,171.0,7.0,0.0,3.0,632.0,89.0,4.18,1.407,8.6,1.3,4.0,10.6,2.63,
2024,79.0,Bailey Falter*,27.0,PIT,NL,1.6,8.0,9.0,0.471,4.43,28.0,28.0,0.0,0.0,0.0,0.0,142.1,138.0,72.0,70.0,17.0,45.0,0.0,97.0,0.0,0.0,0.0,589.0,94.0,4.3,1.286,8.7,1.1,2.8,6.1,2.16,
2024,80.0,Nick Martinez,33.0,CIN,NL,4.0,10.0,7.0,0.588,3.1,42.0,16.0,3.0,1.0,0.0,0.0,142.1,128.0,56.0,49.0,13.0,18.0,0.0,116.0,5.0,0.0,4.0,570.0,142.0,3.21,1.026,8.1,0.8,1.1,7.3,6.44,
2024,81.0,Gavin Stone,25.0,LAD,NL,2.1,11.0,5.0,0.688,3.53,25.0,25.0,0.0,1.0,1.0,0.0,140.1,133.0,55.0,55.0,18.0,37.0,0.0,116.0,2.0,0.0,9.0,580.0,113.0,4.01,1.211,8.5,1.2,2.4,7.4,3.14,
2024,82.0,Andrew Abbott*,25.0,CIN,NL,3.3,10.0,10.0,0.5,3.72,25.0,25.0,0.0,0.0,0.0,0.0,138.0,127.0,60.0,57.0,25.0,52.0,1.0,114.0,2.0,0.0,5.0,586.0,118.0,5.04,1.297,8.3,1.6,3.4,7.4,2.19,
2024,83.0,Taj Bradley,23.0,TBR,AL,1.7,8.0,11.0,0.421,4.11,25.0,25.0,0.0,0.0,0.0,0.0,138.0,122.0,68.0,63.0,22.0,47.0,0.0,154.0,3.0,0.0,4.0,578.0,97.0,4.09,1.225,8.0,1.4,3.1,10.0,3.28,
2024,84.0,Tobias Myers,25.0,MIL,NL,2.6,9.0,6.0,0.6,3.0,27.0,25.0,0.0,0.0,0.0,0.0,138.0,126.0,52.0,46.0,18.0,36.0,0.0,127.0,5.0,5.0,4.0,569.0,138.0,3.91,1.174,8.2,1.2,2.3,8.3,3.53,
2024,85.0,Reynaldo López,30.0,ATL,NL,5.1,8.0,5.0,0.615,1.99,26.0,25.0,0.0,0.0,0.0,0.0,135.2,108.0,32.0,30.0,10.0,42.0,0.0,148.0,2.0,1.0,2.0,543.0,208.0,2.92,1.106,7.2,0.7,2.8,9.8,3.52,"AS,CYA-11"
2024,86.0,Luis Ortiz,25.0,PIT,NL,3.0,7.0,6.0,0.538,3.32,37.0,15.0,2.0,0.0,0.0,1.0,135.2,109.0,56.0,50.0,16.0,42.0,3.0,107.0,9.0,1.0,2.0,556.0,125.0,4.25,1.113,7.2,1.1,2.8,7.1,2.55,
2024,87.0,Joe Ryan,28.0,MIN,AL,2.5,7.0,7.0,0.5,3.6,23.0,23.0,0.0,0.0,0.0,0.0,135.0,110.0,59.0,54.0,19.0,23.0,0.0,147.0,5.0,1.0,2.0,538.0,116.0,3.44,0.985,7.3,1.3,1.5,9.8,6.39,
2024,88.0,Martín Pérez*,33.0,2TM,NL,0.9,5.0,6.0,0.455,4.53,26.0,26.0,0.0,0.0,0.0,0.0,135.0,151.0,71.0,68.0,22.0,49.0,0.0,107.0,5.0,1.0,2.0,590.0,91.0,4.9,1.481,10.1,1.5,3.3,7.1,2.18,
2024,88.0,Martín Pérez*,33.0,PIT,NL,-0.1,2.0,5.0,0.286,5.2,16.0,16.0,0.0,0.0,0.0,0.0,83.0,105.0,51.0,48.0,13.0,32.0,0.0,63.0,3.0,1.0,2.0,373.0,80.0,4.95,1.651,11.4,1.4,3.5,6.8,1.97,
2024,88.0,Martín Pérez*,33.0,SDP,NL,1.0,3.0,1.0,0.75,3.46,10.0,10.0,0.0,0.0,0.0,0.0,52.0,46.0,20.0,20.0,9.0,17.0,0.0,44.0,2.0,0.0,0.0,217.0,119.0,4.82,1.212,8.0,1.6,2.9,7.6,2.59,
2024,89.0,Justin Steele*,28.0,CHC,NL,1.9,5.0,5.0,0.5,3.07,24.0,24.0,0.0,1.0,0.0,0.0,134.2,111.0,54.0,46.0,12.0,37.0,0.0,135.0,4.0,0.0,1.0,555.0,130.0,3.23,1.099,7.4,0.8,2.5,9.0,3.65,
2024,90.0,Tyler Glasnow,30.0,LAD,NL,2.2,9.0,6.0,0.6,3.49,22.0,22.0,0.0,0.0,0.0,0.0,134.0,92.0,53.0,52.0,15.0,35.0,0.0,168.0,0.0,1.0,12.0,522.0,114.0,2.9,0.948,6.2,1.0,2.4,11.3,4.8,AS
2024,91.0,Albert Suárez,34.0,BAL,AL,2.4,9.0,7.0,0.563,3.7,32.0,24.0,1.0,0.0,0.0,0.0,133.2,130.0,56.0,55.0,17.0,43.0,1.0,108.0,3.0,1.0,2.0,565.0,105.0,4.24,1.294,8.8,1.1,2.9,7.3,2.51,
2024,92.0,Simeon Woods Richardson,23.0,MIN,AL,2.0,5.0,5.0,0.5,4.17,28.0,28.0,0.0,0.0,0.0,0.0,133.2,125.0,63.0,62.0,16.0,48.0,0.0,117.0,3.0,0.0,3.0,569.0,100.0,4.12,1.294,8.4,1.1,3.2,7.9,2.44,
2024,93.0,Paul Skenes,22.0,PIT,NL,5.8,11.0,3.0,0.786,1.96,23.0,23.0,0.0,0.0,0.0,0.0,133.0,94.0,31.0,29.0,10.0,32.0,0.0,170.0,6.0,1.0,2.0,514.0,211.0,2.44,0.947,6.4,0.7,2.2,11.5,5.31,"AS,CYA-3,MVP-19,ROY-1"
2024,94.0,Kyle Hendricks,34.0,CHC,NL,-1.5,4.0,12.0,0.25,5.92,29.0,24.0,4.0,0.0,0.0,0.0,130.2,147.0,88.0,86.0,21.0,43.0,0.0,87.0,3.0,0.0,0.0,567.0,67.0,4.98,1.454,10.1,1.4,3.0,6.0,2.02,
2024,95.0,Michael Lorenzen,32.0,2TM,AL,2.5,7.0,6.0,0.538,3.31,26.0,24.0,1.0,0.0,0.0,0.0,130.1,101.0,49.0,48.0,17.0,60.0,0.0,97.0,6.0,0.0,3.0,536.0,117.0,4.89,1.235,7.0,1.2,4.1,6.7,1.62,
2024,95.0,Michael Lorenzen,32.0,TEX,AL,1.3,5.0,6.0,0.455,3.81,19.0,18.0,1.0,0.0,0.0,0.0,101.2,82.0,43.0,43.0,15.0,48.0,0.0,75.0,5.0,0.0,3.0,419.0,100.0,5.17,1.279,7.3,1.3,4.2,6.6,1.56,
2024,95.0,Michael Lorenzen,32.0,KCR,AL,1.2,2.0,0.0,1.0,1.57,7.0,6.0,0.0,0.0,0.0,0.0,28.2,19.0,6.0,5.0,2.0,12.0,0.0,22.0,1.0,0.0,0.0,117.0,265.0,3.9,1.081,6.0,0.6,3.8,6.9,1.83,
2024,96.0,Ryan Pepiot,26.0,TBR,AL,2.2,8.0,8.0,0.5,3.6,26.0,26.0,0.0,0.0,0.0,0.0,130.0,102.0,58.0,52.0,17.0,48.0,0.0,142.0,7.0,0.0,4.0,539.0,111.0,3.95,1.154,7.1,1.2,3.3,9.8,2.96,
2024,97.0,Dean Kremer,28.0,BAL,AL,0.7,8.0,10.0,0.444,4.1,24.0,24.0,0.0,0.0,0.0,0.0,129.2,110.0,72.0,59.0,18.0,51.0,0.0,123.0,3.0,1.0,1.0,553.0,95.0,4.32,1.242,7.6,1.2,3.5,8.5,2.41,
2024,98.0,Alec Marsh,26.0,KCR,AL,0.6,9.0,9.0,0.5,4.53,26.0,25.0,1.0,0.0,0.0,0.0,129.0,123.0,70.0,65.0,19.0,39.0,1.0,123.0,11.0,1.0,3.0,548.0,91.0,4.34,1.256,8.6,1.3,2.7,8.6,3.15,
2024,99.0,Joey Estes,22.0,OAK,AL,0.6,7.0,9.0,0.438,5.01,25.0,24.0,0.0,1.0,1.0,0.0,127.2,130.0,73.0,71.0,23.0,27.0,1.0,92.0,10.0,0.0,3.0,543.0,79.0,4.94,1.23,9.2,1.6,1.9,6.5,3.41,
2024,100.0,Jonathan Cannon,23.0,CHW,AL,1.9,5.0,10.0,0.333,4.49,23.0,21.0,1.0,0.0,0.0,1.0,124.1,125.0,65.0,62.0,18.0,40.0,0.0,91.0,4.0,1.0,2.0,522.0,92.0,4.65,1.327,9.0,1.3,2.9,6.6,2.28,
2024,101.0,Kyle Harrison*,22.0,SFG,NL,0.7,7.0,7.0,0.5,4.56,24.0,24.0,0.0,0.0,0.0,0.0,124.1,125.0,65.0,63.0,18.0,42.0,0.0,118.0,7.0,1.0,2.0,532.0,86.0,4.33,1.343,9.0,1.3,3.0,8.5,2.81,
2024,102.0,Trevor Rogers*,26.0,2TM,2LG,0.6,2.0,11.0,0.154,4.92,25.0,25.0,0.0,0.0,0.0,0.0,124.1,140.0,74.0,68.0,14.0,56.0,2.0,97.0,4.0,1.0,1.0,562.0,86.0,4.52,1.576,10.1,1.0,4.1,7.0,1.73,
2024,102.0,Trevor Rogers*,26.0,MIA,NL,1.0,2.0,9.0,0.182,4.53,21.0,21.0,0.0,0.0,0.0,0.0,105.1,115.0,58.0,53.0,12.0,46.0,2.0,85.0,3.0,1.0,1.0,472.0,94.0,4.43,1.528,9.8,1.0,3.9,7.3,1.85,
2024,102.0,Trevor Rogers*,26.0,BAL,AL,-0.4,0.0,2.0,0.0,7.11,4.0,4.0,0.0,0.0,0.0,0.0,19.0,25.0,16.0,15.0,2.0,10.0,0.0,12.0,1.0,0.0,0.0,90.0,55.0,5.01,1.842,11.8,0.9,4.7,5.7,1.2,
2024,103.0,Spencer Schwellenbach,24.0,ATL,NL,2.7,8.0,7.0,0.533,3.35,21.0,21.0,0.0,0.0,0.0,0.0,123.2,106.0,49.0,46.0,14.0,23.0,1.0,127.0,6.0,0.0,3.0,500.0,124.0,3.29,1.043,7.7,1.0,1.7,9.2,5.52,
2024,104.0,Jared Jones,22.0,PIT,NL,1.6,6.0,8.0,0.429,4.14,22.0,22.0,0.0,0.0,0.0,0.0,121.2,106.0,60.0,56.0,18.0,39.0,1.0,132.0,5.0,0.0,3.0,504.0,100.0,4.0,1.192,7.8,1.3,2.9,9.8,3.38,
2024,105.0,Andre Pallante,25.0,STL,NL,1.6,8.0,8.0,0.5,3.78,29.0,20.0,1.0,0.0,0.0,0.0,121.1,110.0,55.0,51.0,8.0,48.0,0.0,94.0,2.0,2.0,12.0,509.0,109.0,3.71,1.302,8.2,0.6,3.6,7.0,1.96,
2024,106.0,Bryan Woo,24.0,SEA,AL,2.4,9.0,3.0,0.75,2.89,22.0,22.0,0.0,0.0,0.0,0.0,121.1,96.0,41.0,39.0,14.0,13.0,0.0,101.0,3.0,0.0,0.0,472.0,128.0,3.4,0.898,7.1,1.0,1.0,7.5,7.77,
2024,107.0,David Peterson*,28.0,NYM,NL,2.9,10.0,3.0,0.769,2.9,21.0,21.0,0.0,0.0,0.0,0.0,121.0,110.0,44.0,39.0,8.0,46.0,0.0,101.0,7.0,1.0,4.0,510.0,136.0,3.67,1.289,8.2,0.6,3.4,7.5,2.2,
2024,108.0,Lance Lynn,37.0,STL,NL,0.2,7.0,4.0,0.636,3.84,23.0,23.0,0.0,0.0,0.0,0.0,117.1,113.0,64.0,50.0,16.0,44.0,0.0,109.0,4.0,0.0,3.0,511.0,107.0,4.31,1.338,8.7,1.2,3.4,8.4,2.48,
2024,109.0,Jordan Montgomery*,31.0,ARI,NL,-1.4,8.0,7.0,0.533,6.23,25.0,21.0,3.0,0.0,0.0,1.0,117.0,149.0,83.0,81.0,14.0,44.0,3.0,83.0,2.0,0.0,7.0,532.0,67.0,4.48,1.65,11.5,1.1,3.4,6.4,1.89,
2024,110.0,Grayson Rodriguez,24.0,BAL,AL,1.6,13.0,4.0,0.765,3.86,20.0,20.0,0.0,0.0,0.0,0.0,116.2,109.0,52.0,50.0,15.0,36.0,0.0,130.0,5.0,0.0,6.0,491.0,100.0,3.66,1.243,8.4,1.2,2.8,10.0,3.61,
2024,111.0,Nick Lodolo*,26.0,CIN,NL,1.2,9.0,6.0,0.6,4.76,21.0,21.0,0.0,0.0,0.0,0.0,115.1,101.0,62.0,61.0,13.0,37.0,0.0,122.0,18.0,0.0,1.0,493.0,92.0,3.95,1.197,7.9,1.0,2.9,9.5,3.3,
2024,112.0,Kyle Freeland*,31.0,COL,NL,0.1,5.0,8.0,0.385,5.24,21.0,21.0,0.0,0.0,0.0,0.0,113.1,134.0,73.0,66.0,22.0,26.0,0.0,85.0,1.0,0.0,1.0,490.0,90.0,4.9,1.412,10.6,1.7,2.1,6.8,3.27,
2024,113.0,José Soriano,25.0,LAA,AL,1.9,6.0,7.0,0.462,3.42,22.0,20.0,1.0,0.0,0.0,0.0,113.0,91.0,50.0,43.0,8.0,45.0,1.0,97.0,9.0,0.0,7.0,468.0,122.0,3.8,1.204,7.2,0.6,3.6,7.7,2.16,
2024,114.0,Kenta Maeda,36.0,DET,AL,-1.7,3.0,7.0,0.3,6.09,29.0,17.0,2.0,0.0,0.0,0.0,112.1,124.0,80.0,76.0,22.0,31.0,0.0,96.0,5.0,0.0,3.0,485.0,68.0,4.96,1.38,9.9,1.8,2.5,7.7,3.1,
2024,115.0,Reese Olson,24.0,DET,AL,1.4,4.0,8.0,0.333,3.53,22.0,22.0,0.0,0.0,0.0,0.0,112.1,100.0,51.0,44.0,7.0,33.0,0.0,101.0,4.0,0.0,4.0,465.0,118.0,3.17,1.184,8.0,0.6,2.6,8.1,3.06,
2024,116.0,Cole Irvin*,30.0,2TM,AL,-0.6,6.0,6.0,0.5,5.11,29.0,16.0,4.0,0.0,0.0,1.0,111.0,132.0,71.0,63.0,18.0,29.0,1.0,78.0,6.0,0.0,2.0,492.0,76.0,4.81,1.45,10.7,1.5,2.4,6.3,2.69,
2024,116.0,Cole Irvin*,30.0,BAL,AL,-0.3,6.0,5.0,0.545,4.86,25.0,16.0,3.0,0.0,0.0,1.0,107.1,126.0,66.0,58.0,17.0,25.0,1.0,76.0,5.0,0.0,1.0,470.0,80.0,4.65,1.407,10.6,1.4,2.1,6.4,3.04,
2024,116.0,Cole Irvin*,30.0,MIN,AL,-0.3,0.0,1.0,0.0,12.27,4.0,0.0,1.0,0.0,0.0,0.0,3.2,6.0,5.0,5.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,22.0,37.0,9.71,2.727,14.7,2.5,9.8,4.9,0.5,
2024,117.0,Jordan Hicks,27.0,SFG,NL,1.0,4.0,7.0,0.364,4.1,29.0,20.0,2.0,0.0,0.0,1.0,109.2,112.0,54.0,50.0,12.0,47.0,0.0,96.0,9.0,2.0,7.0,481.0,95.0,4.37,1.45,9.2,1.0,3.9,7.9,2.04,
2024,118.0,José Ureña,32.0,TEX,AL,0.4,5.0,8.0,0.385,3.8,33.0,9.0,8.0,0.0,0.0,1.0,109.0,105.0,51.0,46.0,13.0,39.0,2.0,70.0,4.0,0.0,3.0,463.0,100.0,4.62,1.321,8.7,1.1,3.2,5.8,1.79,
2024,119.0,Tyler Alexander*,29.0,TBR,AL,0.4,6.0,5.0,0.545,5.1,23.0,9.0,1.0,0.0,0.0,0.0,107.2,110.0,61.0,61.0,23.0,24.0,1.0,90.0,5.0,0.0,0.0,455.0,78.0,5.08,1.245,9.2,1.9,2.0,7.5,3.75,
2024,120.0,Bryse Wilson,26.0,MIL,NL,0.9,5.0,4.0,0.556,4.04,34.0,9.0,7.0,0.0,0.0,0.0,104.2,102.0,49.0,47.0,20.0,31.0,0.0,82.0,4.0,1.0,3.0,442.0,103.0,5.09,1.271,8.8,1.7,2.7,7.1,2.65,
2024,121.0,Blake Snell*,31.0,SFG,NL,2.2,5.0,3.0,0.625,3.12,20.0,20.0,0.0,1.0,1.0,0.0,104.0,65.0,38.0,36.0,6.0,44.0,0.0,145.0,1.0,0.0,8.0,418.0,125.0,2.43,1.048,5.6,0.5,3.8,12.5,3.3,
2024,122.0,Carlos Carrasco,37.0,CLE,AL,-1.2,3.0,10.0,0.231,5.64,21.0,21.0,0.0,0.0,0.0,0.0,103.2,112.0,68.0,65.0,19.0,33.0,0.0,89.0,5.0,0.0,5.0,447.0,71.0,4.93,1.399,9.7,1.6,2.9,7.7,2.7,
2024,123.0,Bowden Francis,28.0,TOR,AL,1.6,8.0,5.0,0.615,3.3,27.0,13.0,7.0,0.0,0.0,0.0,103.2,74.0,41.0,38.0,17.0,22.0,0.0,92.0,7.0,1.0,0.0,408.0,125.0,4.36,0.926,6.4,1.5,1.9,8.0,4.18,
2024,124.0,Jon Gray,32.0,TEX,AL,0.2,5.0,6.0,0.455,4.47,23.0,19.0,2.0,0.0,0.0,0.0,102.2,107.0,54.0,51.0,11.0,28.0,1.0,86.0,0.0,0.0,1.0,439.0,85.0,3.7,1.315,9.4,1.0,2.5,7.5,3.07,
2024,125.0,Casey Mize,27.0,DET,AL,0.3,2.0,6.0,0.25,4.49,22.0,20.0,0.0,0.0,0.0,0.0,102.1,121.0,57.0,51.0,11.0,29.0,0.0,78.0,2.0,1.0,2.0,452.0,93.0,3.95,1.466,10.6,1.0,2.6,6.9,2.69,
2024,126.0,James Paxton*,35.0,2TM,2LG,0.2,9.0,3.0,0.75,4.4,21.0,21.0,0.0,0.0,0.0,0.0,100.1,95.0,53.0,49.0,12.0,50.0,0.0,73.0,1.0,0.0,4.0,437.0,91.0,4.79,1.445,8.5,1.1,4.5,6.5,1.46,
2024,126.0,James Paxton*,35.0,LAD,NL,0.4,8.0,2.0,0.8,4.43,18.0,18.0,0.0,0.0,0.0,0.0,89.1,82.0,45.0,44.0,11.0,48.0,0.0,64.0,1.0,0.0,4.0,390.0,90.0,4.98,1.455,8.3,1.1,4.8,6.4,1.33,
2024,126.0,James Paxton*,35.0,BOS,AL,-0.1,1.0,1.0,0.5,4.09,3.0,3.0,0.0,0.0,0.0,0.0,11.0,13.0,8.0,5.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,47.0,105.0,3.26,1.364,10.6,0.8,1.6,7.4,4.5,
2024,127.0,Joe Musgrove,31.0,SDP,NL,1.7,6.0,5.0,0.545,3.88,19.0,19.0,0.0,0.0,0.0,0.0,99.2,94.0,44.0,43.0,14.0,23.0,0.0,101.0,10.0,0.0,0.0,410.0,106.0,3.96,1.174,8.5,1.3,2.1,9.1,4.39,
2024,128.0,Cooper Criswell,27.0,BOS,AL,0.6,6.0,5.0,0.545,4.08,26.0,18.0,4.0,0.0,0.0,0.0,99.1,103.0,52.0,45.0,10.0,31.0,0.0,73.0,7.0,0.0,2.0,424.0,102.0,4.15,1.349,9.3,0.9,2.8,6.6,2.35,
2024,129.0,Ryan Yarbrough*,32.0,2TM,2LG,1.3,5.0,2.0,0.714,3.19,44.0,0.0,12.0,0.0,0.0,1.0,98.2,70.0,36.0,35.0,11.0,32.0,3.0,65.0,12.0,0.0,0.0,398.0,127.0,4.64,1.034,6.4,1.0,2.9,5.9,2.03,
2024,129.0,Ryan Yarbrough*,32.0,LAD,NL,0.5,4.0,2.0,0.667,3.74,32.0,0.0,10.0,0.0,0.0,1.0,67.1,52.0,29.0,28.0,9.0,25.0,3.0,39.0,7.0,0.0,0.0,281.0,107.0,5.17,1.144,7.0,1.2,3.3,5.2,1.56,
2024,129.0,Ryan Yarbrough*,32.0,TOR,AL,0.9,1.0,0.0,1.0,2.01,12.0,0.0,2.0,0.0,0.0,0.0,31.1,18.0,7.0,7.0,2.0,7.0,0.0,26.0,5.0,0.0,0.0,117.0,206.0,3.49,0.798,5.2,0.6,2.0,7.5,3.71,
2024,130.0,Keider Montero,23.0,DET,AL,0.2,6.0,6.0,0.5,4.76,19.0,16.0,1.0,1.0,1.0,0.0,98.1,100.0,54.0,52.0,19.0,31.0,0.0,77.0,3.0,0.0,2.0,412.0,87.0,5.15,1.332,9.2,1.7,2.8,7.0,2.48,
2024,131.0,Randy Vásquez,25.0,SDP,NL,0.5,4.0,7.0,0.364,4.87,20.0,20.0,0.0,0.0,0.0,0.0,98.0,119.0,56.0,53.0,13.0,29.0,1.0,62.0,6.0,2.0,5.0,431.0,84.0,4.7,1.51,10.9,1.2,2.7,5.7,2.14,
2024,132.0,Logan Allen*,25.0,CLE,AL,-1.1,8.0,5.0,0.615,5.73,20.0,20.0,0.0,0.0,0.0,0.0,97.1,113.0,63.0,62.0,22.0,41.0,0.0,79.0,4.0,0.0,4.0,432.0,70.0,5.87,1.582,10.4,2.0,3.8,7.3,1.93,
2024,133.0,Edward Cabrera,26.0,MIA,NL,0.3,4.0,8.0,0.333,4.95,20.0,20.0,0.0,0.0,0.0,0.0,96.1,82.0,60.0,53.0,15.0,50.0,0.0,107.0,5.0,1.0,1.0,418.0,86.0,4.68,1.37,7.7,1.4,4.7,10.0,2.14,
2024,134.0,Gerrit Cole,33.0,NYY,AL,1.9,8.0,5.0,0.615,3.41,17.0,17.0,0.0,0.0,0.0,0.0,95.0,78.0,38.0,36.0,11.0,29.0,1.0,99.0,6.0,0.0,0.0,390.0,118.0,3.69,1.126,7.4,1.0,2.7,9.4,3.41,
2024,135.0,Dane Dunning,29.0,TEX,AL,-0.8,5.0,7.0,0.417,5.31,26.0,15.0,6.0,0.0,0.0,0.0,95.0,97.0,60.0,56.0,18.0,40.0,1.0,91.0,6.0,0.0,2.0,421.0,72.0,5.17,1.442,9.2,1.7,3.8,8.6,2.28,
2024,136.0,Tyler Holton*,28.0,DET,AL,3.2,7.0,2.0,0.778,2.19,66.0,9.0,14.0,0.0,0.0,8.0,94.1,57.0,25.0,23.0,7.0,17.0,1.0,77.0,4.0,0.0,0.0,354.0,189.0,3.17,0.784,5.4,0.7,1.6,7.3,4.53,MVP-15
2024,137.0,Carson Spiers,26.0,CIN,NL,-0.1,5.0,7.0,0.417,5.46,22.0,10.0,4.0,0.0,0.0,0.0,90.2,112.0,59.0,55.0,20.0,27.0,0.0,80.0,5.0,0.0,0.0,410.0,81.0,5.33,1.533,11.1,2.0,2.7,7.9,2.96,
2024,138.0,Justin Verlander,41.0,HOU,AL,-0.3,5.0,6.0,0.455,5.48,17.0,17.0,0.0,0.0,0.0,0.0,90.1,98.0,56.0,55.0,15.0,27.0,0.0,74.0,6.0,1.0,2.0,396.0,74.0,4.78,1.384,9.8,1.5,2.7,7.4,2.74,
2024,139.0,Derek Law,33.0,WSN,NL,2.0,7.0,4.0,0.636,2.6,75.0,0.0,8.0,0.0,0.0,1.0,90.0,82.0,31.0,26.0,7.0,24.0,0.0,76.0,1.0,0.0,6.0,365.0,157.0,3.32,1.178,8.2,0.7,2.4,7.6,3.17,
2024,140.0,Yoshinobu Yamamoto,25.0,LAD,NL,1.9,7.0,2.0,0.778,3.0,18.0,18.0,0.0,0.0,0.0,0.0,90.0,78.0,32.0,30.0,7.0,22.0,0.0,105.0,1.0,0.0,2.0,368.0,133.0,2.61,1.111,7.8,0.7,2.2,10.5,4.77,
2024,141.0,Dakota Hudson,29.0,COL,NL,-0.8,2.0,12.0,0.143,6.17,18.0,18.0,0.0,0.0,0.0,0.0,89.0,99.0,66.0,61.0,11.0,50.0,0.0,49.0,5.0,0.0,3.0,404.0,77.0,5.53,1.674,10.0,1.1,5.1,5.0,0.98,
2024,142.0,DJ Herz*,23.0,WSN,NL,0.8,4.0,9.0,0.308,4.16,19.0,19.0,0.0,0.0,0.0,0.0,88.2,76.0,45.0,41.0,11.0,36.0,0.0,106.0,3.0,1.0,5.0,382.0,98.0,3.71,1.263,7.7,1.1,3.7,10.8,2.94,
2024,143.0,Chris Paddack,28.0,MIN,AL,0.5,5.0,3.0,0.625,4.99,17.0,17.0,0.0,0.0,0.0,0.0,88.1,102.0,50.0,49.0,14.0,21.0,0.0,79.0,1.0,0.0,3.0,384.0,84.0,4.18,1.392,10.4,1.4,2.1,8.0,3.76,
2024,144.0,Reid Detmers*,24.0,LAA,AL,-1.1,4.0,9.0,0.308,6.7,17.0,17.0,0.0,0.0,0.0,0.0,87.1,98.0,67.0,65.0,18.0,38.0,0.0,109.0,2.0,0.0,4.0,391.0,63.0,4.72,1.557,10.1,1.9,3.9,11.2,2.87,
2024,145.0,Carson Fulmer,30.0,LAA,AL,0.8,0.0,5.0,0.0,4.15,37.0,8.0,16.0,0.0,0.0,0.0,86.2,81.0,45.0,40.0,11.0,40.0,4.0,81.0,5.0,2.0,5.0,379.0,101.0,4.5,1.396,8.4,1.1,4.2,8.4,2.03,
2024,146.0,Yariel Rodríguez,27.0,TOR,AL,0.0,1.0,8.0,0.111,4.47,21.0,21.0,0.0,0.0,0.0,0.0,86.2,74.0,46.0,43.0,11.0,40.0,0.0,85.0,3.0,2.0,0.0,368.0,92.0,4.34,1.315,7.7,1.1,4.2,8.8,2.13,
2024,147.0,Ryan Weathers*,24.0,MIA,NL,1.9,5.0,6.0,0.455,3.63,16.0,16.0,0.0,0.0,0.0,0.0,86.2,78.0,39.0,35.0,11.0,24.0,1.0,80.0,9.0,1.0,2.0,367.0,118.0,4.11,1.177,8.1,1.1,2.5,8.3,3.33,
2024,148.0,Matthew Liberatore*,24.0,STL,NL,0.3,3.0,4.0,0.429,4.4,60.0,6.0,8.0,0.0,0.0,0.0,86.0,81.0,44.0,42.0,11.0,28.0,3.0,76.0,2.0,0.0,3.0,358.0,94.0,4.11,1.267,8.5,1.2,2.9,8.0,2.71,
2024,149.0,Clarke Schmidt,28.0,NYY,AL,1.9,5.0,5.0,0.5,2.85,16.0,16.0,0.0,0.0,0.0,0.0,85.1,71.0,31.0,27.0,8.0,30.0,0.0,93.0,9.0,0.0,2.0,353.0,142.0,3.58,1.184,7.5,0.8,3.2,9.8,3.1,
2024,150.0,Ross Stripling,34.0,OAK,AL,-1.1,2.0,11.0,0.154,6.01,22.0,14.0,3.0,0.0,0.0,0.0,85.1,109.0,65.0,57.0,7.0,22.0,2.0,49.0,1.0,1.0,2.0,381.0,66.0,3.89,1.535,11.5,0.7,2.3,5.2,2.23,
2024,151.0,Luke Weaver,30.0,NYY,AL,1.8,7.0,3.0,0.7,2.89,62.0,0.0,12.0,0.0,0.0,4.0,84.0,52.0,28.0,27.0,10.0,26.0,0.0,103.0,4.0,0.0,1.0,331.0,140.0,3.33,0.929,5.6,1.1,2.8,11.0,3.96,
2024,152.0,Taijuan Walker,31.0,PHI,NL,-1.5,3.0,7.0,0.3,7.1,19.0,15.0,1.0,0.0,0.0,0.0,83.2,107.0,68.0,66.0,24.0,37.0,0.0,58.0,3.0,0.0,0.0,381.0,59.0,6.94,1.721,11.5,2.6,4.0,6.2,1.57,
2024,153.0,Roddery Muñoz,24.0,MIA,NL,-1.2,2.0,7.0,0.222,6.53,18.0,17.0,0.0,0.0,0.0,0.0,82.2,89.0,66.0,60.0,26.0,42.0,0.0,70.0,5.0,1.0,4.0,379.0,66.0,7.27,1.585,9.7,2.8,4.6,7.6,1.67,
2024,154.0,Pedro Avila,27.0,2TM,2LG,0.4,6.0,1.0,0.857,3.81,54.0,0.0,17.0,0.0,0.0,1.0,82.2,73.0,38.0,35.0,8.0,36.0,1.0,82.0,4.0,0.0,7.0,353.0,107.0,3.89,1.319,7.9,0.9,3.9,8.9,2.28,
2024,154.0,Pedro Avila,27.0,SDP,NL,-0.2,1.0,0.0,1.0,9.0,4.0,0.0,2.0,0.0,0.0,0.0,8.0,5.0,8.0,8.0,1.0,6.0,0.0,9.0,1.0,0.0,3.0,35.0,48.0,5.17,1.375,5.6,1.1,6.8,10.1,1.5,
